,name,argument,clause_id
1068,30.txt,"The applicant also points, in this respect, to an inequality of
arms between the prosecution and the defence due to the Convening
Officer's effective control of the court-martial hearing through the
prosecuting officer, and to the conduct of the prosecuting officer, the
Judge Advocate and the Convening Officer (the latter of whom allegedly
failed to ensure the attendance of a vital witness) in respect of that
hearing.",5d4a4a183e582511aa1cd3e2
1069,30.txt,"These factors, the applicant submits, also contributed to the
overall unfairness of the proceedings against him.",5d4a4a333e582511aa1cd3e3
1070,30.txt,"He also takes issue
with the limited sentencing regime available and the reasonableness of
the decisions reached in his case.",5d4a4a473e582511aa1cd3e4
1071,30.txt," In this respect the applicant points mainly to the lack of
reasons for the decisions of the court-martial, the Confirming Officer
and the Reviewing Authorities, the privacy surrounding the advice given
by the Judge Advocate and the Judge Advocate General's office, together
with the administrative and private nature of the post-hearing reviews.",5d4a49e73e582511aa1cd3e0
1072,30.txt,"The second Reviewing Authority did not
seek any such advice, and therefore a person without any legal
qualifications or advice made the final decision on the applicant's
petition against sentence.",5d6a313b3e582511aa1ce938
1073,30.txt,"The Government also submit that, in light of the importance of
discipline in the armed forces and in view of the seriousness of the
charges, the reasons for the sentence were obvious.",5d4a4ad43e582511aa1cd3e5
1074,30.txt," In addition, the Government dispute that the Convening Officer
controlled the proceedings through the prosecuting officer, and point
out that the applicant was represented by an experienced lawyer.",5d4a4ae13e582511aa1cd3e6
1075,30.txt,"The
Government also refer to the fact that the conduct of the Judge
Advocate was considered and found acceptable by the Divisional Court,
and submit that the prosecuting officer did all that was possible to
ensure the attendance of the relevant witness, including issuing a
witness summons.",5d4a4aeb3e582511aa1cd3e7
1076,30.txt,"The applicant has, according to the Government, no
right to an appeal under the Convention and, in any event, the post-
hearing reviews are not, according to the Government, designed to be
full appeals, but rather further pleas in mitigation.",5d4a4af63e582511aa1cd3e8
1077,30.txt," In respect of the sentencing regime, the Government submit that
the question of whether the accused is tried by the civilian or
military authorities is a decision for the civilian authorities, though
by agreement the military authorities do not have to report certain
matters to the civilian authorities.",5d4a4b143e582511aa1cd3e9
1078,30.txt,"A wider sentencing regime is not
possible due to the lack of facilities in the armed forces and to the
fact that some sentences would be inappropriate to pass upon a serving
member of the armed forces and inconsistent with his duties.",5d4a4b243e582511aa1cd3ea
1079,30.txt,"The
Government further submit that the decision of the court-martial was
reasonable in view of, inter alia, the importance of discipline in army
life, the context in which the offences were committed and the
seriousness of the charges.",5d4a4b293e582511aa1cd3eb
1080,29.txt,The essence of the case concerns the criticisms made in the Inspectors' report about the first three applicants and the effects of the report upon their honour and reputation.,5d4a32cf3e582511aa1cd32f
1081,29.txt,Even though they own the fourth applicant company no evidence of any criticism of the company or any prejudice to its reputation has been put forward.,5d4a32f63e582511aa1cd330
1082,29.txt,In these circumstances the Commission concludes that the fourth applicant company cannot claim to be a victim of a violation of the Convention.,5d4a335d3e582511aa1cd332
1083,29.txt,"The extensive publicity
 
after the report's publication was ephemeral.",5d4a34603e582511aa1cd339
1084,29.txt,"Whilst it is true that
an action in defamation against these public officials would probably
have been successfully defended on the ground of privilege, this merely
reflects the limited content of the right to reputation under domestic
law, rather than the right of access to court for determining the
applicants' civil rights under Article 6 para. 1 (Art. 6-1) of the
Convention.",5d4a34813e582511aa1cd33a
1085,29.txt,"The Government have contended that the applicants could
have brought defamation proceedings against others, particularly
proceedings against Lonrho and The Observer, and those who worked for
them, in respect of the allegedly serious improprieties committed by
them during Lonrho's acrimonious campaign and, more particularly, in
respect of the very matters central to the Inspectors' report.",5d4a34963e582511aa1cd33b
1086,29.txt,"The
Government have disputed a claim made by the applicants that any jury

trial of these issues would have been biased and that they therefore

had to withdrew the defamation proceedings against The Observer.",5d4a34cb3e582511aa1cd33d
1087,29.txt,They have contended that the report could not be used as evidence in those proceedings.,5d4a34dd3e582511aa1cd33e
1088,29.txt,"The Government emphasised that the decision of the Secretary of State to publish the report was not a decision directed against the applicants; it was a decision taken in the general public interest, including that of freedom of expression and information, having regard to the overall content of the report.",5d4a34f03e582511aa1cd33f
1089,29.txt,The Commission considers that this part of the application raises a serious question of fact and law which is of such complexity that its determination should depend on an examination of the merits.,5d4a354f3e582511aa1cd340
1090,29.txt,"Article 6 para. 1 (Art. 6-1) of the Convention, cited above, guarantees a fair hearing in the determination of criminal charges. ",5d4a35a43e582511aa1cd342
1091,29.txt,"Article 6 para. 2 (Art. 6-2) provides that anyone ""charged with a criminal offence shall be presumed innocent until proved guilty according to law"".",5d4a35b43e582511aa1cd343
1092,29.txt,The Inspectors had not conducted a criminal investigation.,5d4a36793e582511aa1cd34a
1093,29.txt,"They had been appointed to investigate and report on the fourth

applicant's affairs, and, in particular the acquisition of shares in House of Fraser plc (HOF) in 1984 and 1985.",5d4a36c33e582511aa1cd34b
1094,29.txt,Before the Inspectors' report was published it was clearly and publicly stated by the competent authorities that no criminal proceedings would be brought against the applicants.,5d4a36dc3e582511aa1cd34c
1095,29.txt,The Inspectors had not made any findings of criminal conduct by the applicants. ,5d4a36f33e582511aa1cd34d
1096,29.txt,"They considered that the applicants had been dishonest over certain matters, but although dishonesty is reprehensible, it is not a criminal offence.",5d4a37073e582511aa1cd34e
1097,29.txt,"The Commission considers that while the Inspectors' report was being studied by the Director of Public Prosecutions (DPP) and the Director of the Serious Fraud Office (SFO), the applicants could have considered themselves affected by a possible criminal prosecution",5d4a37663e582511aa1cd350
1098,29.txt,"(cf. the Court's aforementioned Deweer judgment of 27 February 1990, p. 24, para. 46, and the Adolf judgment of 26 March 1982, p. 15, para. 30).",5d4a379a3e582511aa1cd352
1099,29.txt,"However, once these officials had issued their public statements on 1 March 1990 that the applicants would not be prosecuted, there can, in the Commission's view, be no question of the applicants being deemed to have been ""charged"" any longer.",5d4a37ee3e582511aa1cd354
1100,29.txt,The Inspectors' report was published a week after the DPP and SFO statements. ,5d4a38023e582511aa1cd355
1101,29.txt,"The report made no findings that the applicants had committed any criminal offence, although it was critical of certain aspects of their business affairs.",5d4a381a3e582511aa1cd356
1102,29.txt,The Inspectors had not conducted a criminal investigation.,5d4a37d73e582511aa1cd353
1103,29.txt,"In these circumstances the Commission concludes that the applicants' rights under Article 6 paras.

1 and 2 (Art. 6-1, 6-2) of the Convention in respect of the earlier risk of criminal prosecution were not infringed.",5d4a392d3e582511aa1cd35b
1104,29.txt,"Everyone has the right to respect for his private
... life ...

2.	There shall be no interference by a public authority with the exercise of this right except such as is in accordance with the law and is necessary in a democratic society in the interests of national security, public safety or the economic well-being of the country, for the prevention of disorder or crime, for the protection of health or morals, or for the protection of the rights and freedoms of others.""",5d4a39bb3e582511aa1cd35e
1105,29.txt,"The applicants have submitted, inter alia, that English law provides no enforceable right to privacy and no safeguards or limitations on the scope of investigations and reports of the kind seen in this case. The report referred to unwarranted aspects of the applicants' private lives and labelled them as dishonest, which had adverse effects on their reputation.",5d4a39ea3e582511aa1cd35f
1106,29.txt,"Even if some of the investigations into the applicants' personal background was legitimate, it was unacceptable and wholly disproportionate to inquire into details of the Fayeds' family and business history, followed by the wholesale publication of private information.",5d4a3a093e582511aa1cd360
1107,29.txt,"Any public interest in the conclusions of the Inspectors or the general lessons to be learnt for future commercial practice could have been satisfied by partial publication of the report, but English law did not allow this.",5d4a3a2b3e582511aa1cd361
1108,29.txt,The report could only be published in its entirety or not at all.,5d4a3a423e582511aa1cd362
1109,29.txt,"Nor was there any need to protect others' right such as those of Lonrho, by publishing the report in its entirety, as their rights were adequately secured by the ordinary courts.",5d4a3a553e582511aa1cd363
1110,29.txt,"The Government have contended, inter alia, that the report did not interfere with the private lives of the applicants.",5d4a3c273e582511aa1cd36b
1111,29.txt,They stated that the applicants had themselves put their reputation into the public domain before the Inspectors were appointed by the hiring of public relations professionals for this purpose and ensuring media coverage.,5d4a3c403e582511aa1cd36c
1112,29.txt,The inquiries made by the Inspectors were necessary to establish whether the applicants were who they claimed to be - longstanding successful and wealthy businessmen. ,5d4a3c553e582511aa1cd36d
1113,29.txt,"The Inspectors were aware of the need for privacy and proceeded in whatever manner was least obtrusive to the applicants' privacy (cf. the Inspectors' report paras. 16.2.5

and 16.6.2, pp. 5-6 above).",5d4a3c7d3e582511aa1cd36e
1114,29.txt,"Even if there had been an interference with the applicants' private lives, it was in accordance with the law and necessary for overwhelming reasons of public interest (pp. 9 and 13 above)",5d4a3c9a3e582511aa1cd36f
1115,29.txt,"States enjoy a margin of appreciation in their decision whether to publish reports of the present kind, provided that the decision is not taken arbitrarily or with malice towards the particular individuals involved. ",5d4a40823e582511aa1cd378
1116,29.txt,"The question is one of proportionality or balance between the public and the individual interests.
",5d4a40923e582511aa1cd379
1117,29.txt,The Commission finds that no elements of arbitrariness are disclosed in the present case.,5d4a40a73e582511aa1cd37a
1118,29.txt,"Although it might be fair to say that no investigation into the applicants' affairs would have been started if Lonrho had not launched its campaign against them, the actual investigation by the Inspectors and their report indicate no malice or unreasonableness.",5d4a40c73e582511aa1cd37b
1119,29.txt,"As a whole the report may be said to be balanced and thorough; it is not a one-sided condemnation of the applicants and

gives them credit where credit is due for their business activities.",5d4a40de3e582511aa1cd37c
1120,29.txt,"The investigation of certain aspects of their private lives was necessary in view of their claims about their personal backgrounds, which they themselves had vaunted through the media, and as a result of which they had enjoyed a good business reputation for quite some time; hence their success in the HOF takeover bid.",5d4a41083e582511aa1cd37d
1121,29.txt,"In the circumstances of the case, therefore, the Commission finds that the making and publication of the Inspectors' report was proportionate to

the legitimate aims enunciated above and could be regarded as necessary within the meaning of Article 8 para. 2 (Art. 8-2) of the Convention.",5d4a417a3e582511aa1cd37f
1122,29.txt,"It pursued the legitimate aims, relied on by the Government, of protecting the economic well-being of the country and the rights and freedoms of others, within the meaning of Article 8 para. 2 (Art. 8-2) of the Convention.",5d4a41ae3e582511aa1cd380
1123,29.txt,The applicants have alleged that the publication of the report constituted a measure of control of the use of their property.,5d4a43d03e582511aa1cd388
1124,29.txt,"It seriously damaged their reputation and financial standing and, thereby, harmed their economic interests in the business of HOF. ",5d4a43e63e582511aa1cd38e
1125,29.txt,Restrictions were put on their management of Harrods Bank.,5d4a43fb3e582511aa1cd391
1126,29.txt,The restrictions placed on Harrods Bank were made by the Bank of England and were not caused by the publication of the report.,5d4a445b3e582511aa1cd3a2
1127,29.txt,"If banking restrictions were in any way to fall within the

ambit of Article 1 of Protocol No. 1 (P1-1), the Government have submitted that the measure fully complied with the requirements of that provision, given the Government's margin of appreciation in ensuring the general public interest and the proportionate nature of the restrictions.",5d4a44703e582511aa1cd3a8
1128,29.txt,No evidence of any significant economic prejudice has been submitted to it.,5d4a44a03e582511aa1cd3b0
1129,29.txt,"Insofar as certain management restrictions were placed on Harrods Bank by the Bank of England one month after publication of the report, the Commission notes that the applicants had a right of appeal to an independent tribunal which does not appear to have been tried

(pp. 14-15 above).",5d4a44c23e582511aa1cd3b8
1130,29.txt,In the circumstances the Commission finds that no appearance of a violation of Article 1 of Protocol No. 1 (P1-1) has been disclosed in the present case.,5d4a45053e582511aa1cd3c2
1131,29.txt," Article 13 (Art. 13) provides as follows:

""Everyone whose rights and freedoms as set forth in this
Convention are violated shall have an effective remedy
before a national authority notwithstanding that the
violation has been committed by persons acting in an
official capacity.""",5d4a45513e582511aa1cd3c4
1132,29.txt,Consequently the applicants cannot derive from Article 13 (Art. 13) of the Convention a right to a remedy for these Convention claims.,5d4a458d3e582511aa1cd3c5
1133,29.txt,"However, as regards the second aspect, the Commission recalls that Article 13 (Art. 13) of the Convention does not require a remedy under domestic law in respect of every alleged violation of the Convention.",5d4a45e63e582511aa1cd3c7
1134,29.txt,"It only applies if the applicant can be said to have an ""arguable claim"" of a violation of the Convention",5d4a46023e582511aa1cd3c8
1135,29.txt,"The Commission has found above that the applicants' claims under Article 6 paras. 1 (criminal) and 2, Article 8 (Art. 6-1, 6-2,

8)	of the Convention and Article 1 of Protocol No. 1 (P1-1) to the Convention are manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.",5d4a465f3e582511aa1cd3c9
1136,29.txt,"In the light of the reasons

upon which those findings are based, the Commission also considers that the facts of the present case fail to disclose an ""arguable claim"" of

a violation of these provisions.",5d4a467a3e582511aa1cd3ca
1137,29.txt,"To this extent it follows that the applicants' complaint under Article 13 (Art. 13) of the Convention is partially manifestly ill-founded, within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.",5d4a46dc3e582511aa1cd3cc
1138,29.txt,"It only applies if the applicant can be said to have an ""arguable claim"" of a violation of the Convention",5d4a47143e582511aa1cd3ce
1139,29.txt,"because of the great breadth of the Secretary of State's and the
Inspectors' discretionary powers",5f905367bf181507836f9baa
1140,29.txt,"the restrictive scope of judicial
review",5d4a33e23e582511aa1cd336
1141,29.txt," impossibility of suing the Inspectors or the Secretary
of State in the civil courts for defamation because they would have had
a defence of absolute or qualified privilege.",5d4a33fa3e582511aa1cd337
1142,29.txt,The applicants have contended that the Inspectors' report made statements about them which amounted to findings of criminal conduct.,5d4a35e53e582511aa1cd345
1143,29.txt,"However, Article 6 para. 2 (Art. 6-2) of the Convention requires public officials to refrain from declaring or pronouncing that an individual

is guilty of a criminal offence, where guilt has not been proved by a fair judicial process satisfying the requirements of Article 6

(Art. 6)",5f905600bf181507836f9bac
1144,29.txt,"(cf. eg. Eur. Court H.R., Adolf judgment of 26 March 1982,

Series A No. 49; Deweer judgment of 27 February 1980, Series A No. 35; and No. 7986/77, Krause v. Switzerland, Dec. 3.10.78, D.R. 13 p. 73).",5f9056b1bf181507836f9bad
1145,29.txt," Publication was delayed until questions of criminal prosecution had been decided, and sufficient notice was given to the
 
applicants at all stages of the contents of the report to enable them to seek judicial review to prevent publication if they saw fit. ",5d4a3aec3e582511aa1cd364
1146,29.txt,Publication was also necessary to protect the economic well-being of the country as the report revealed weakness in the system of takeover bids.,5d4a3b083e582511aa1cd365
1147,29.txt,Publication thereby protected those operating that system in the future.,5d4a3b2c3e582511aa1cd366
1148,29.txt,"It was also necessary to protect the rights and freedoms of others, such as those of Lonrho, its shareholders and associates, by confirming that their allegations about the applicants had been well-founded.",5d4a3b4a3e582511aa1cd367
1149,29.txt,Moreover the report was well-balanced and did not go further than was necessary for the Inspectors' legitimate purpose.,5d4a3b8c3e582511aa1cd368
1150,29.txt,It was not wholly negative about the applicants but gave them credit for their management of HOF (p. 7 above).,5d4a3ba83e582511aa1cd369
1151,29.txt,The Commission finds that the publication of the Inspectors' report with certain of its findings constituted an interference with the applicants' right to respect for private life within the meaning of Article 8 para. 1 (Art. 8-1) of the Convention.,5d4a3f623e582511aa1cd371
1152,29.txt,"However, that interference was in accordance with the law, the publication being authorised by section 437 (3) (c) of the Companies Act 1985. ",5d4a3f743e582511aa1cd372
1153,29.txt,Investigations into large scale commercial activities of the present kind and the need to ensure honest dealings fall within the notion of protecting the economic well-being of the country.,5d4a3fa23e582511aa1cd373
1154,29.txt,The interest of the general public in being informed about matters of major public concern can best be served by the publication of the results of Government inquiries.,5d4a3fb83e582511aa1cd374
1155,29.txt,Further elements of general interest are cited above at pp. 9 and 13.,5f905c09bf181507836f9bb0
1156,29.txt,The needs of democracy justify transparency in such matters.,5d4a3fee3e582511aa1cd376
1157,29.txt,"""Every natural or legal person is entitled to the peaceful
enjoyment of his possessions.	No one shall be deprived of
his possessions except in the public interest and subject
to the conditions provided for by law and by the general
principles of international law.

The preceding provisions shall not, however, in any way
impair the right of a State to enforce such laws as it deems
necessary to control the use of property in accordance with
the general interest or to secure the payment of taxes or
other contributions or penalties.""",5f905e69bf181507836f9bb2
1158,29.txt,"Although the publication of the report pursued the legitimate aim of informing the public about

the acquisition of HOF, it imposed an individual and excessive burden on the applicants, which outweighed the general interest.",5d4a421c3e582511aa1cd383
1159,41.txt,"They add, in this respect, that although the offence for which the applicant was convicted under Section 99 (1)(b) of the Road Traffic Act 1960 (refusing to take a breath test) was not, as such, in force on the date of the reservation,  the law then in force did impose an obligation on road users to drive with reasonable consideration for other road users and to pay such attention as is required for the maintenance of order, safety and traffic efficiency.
",5d4b6dbb3e582511aa1cd7ef
1160,41.txt,The Government consider that the absence of an oral public and direct hearing is covered by the Austrian reservation to Article 6 (Art. 6) of the Convention.,5d4b6dcd3e582511aa1cd7f0
1161,41.txt,"They also point out that the applicant did not make a complaint about the absence of a hearing before the Administrative Court.
",5d4b6ddf3e582511aa1cd7f1
1162,41.txt, He agrees that the scope of review by the Constitutional Court and Administrative Court does not comply with Article 6 (Art. 6) of the Convention.,5d4b6e313e582511aa1cd7f3
1163,41.txt," In connection with Article 144 para. 2 of the Federal Constitution, the Government consider that, although that provision provides for non-acceptance of a constitutional complaint on grounds which were not in force in 1958 when the reservation was made, the possibility for the Constitutional Court to refuse to deal with appeals against decisions without giving detailed reasons is only a procedural limitation and not a substantive one.",5d4b6e693e582511aa1cd7f5
1164,41.txt,They point out that any appeal lodged with the Constitutional Court against a decision is subject to comprehensive review.,5d4b6e7b3e582511aa1cd7f6
1165,41.txt,"The applicant in this respect considers that the limitation of the Constitutional Court's jurisdiction by Article 144 para. 2 of the Federal Constitution does not meet the requirements of the reservation, even if it applies.",5d4b6e8d3e582511aa1cd7f7
1166,41.txt,"The Commission finds that the application raises complex issues of law under the Convention, including questions concerning the Austrian reservations to Articles 5 and 6 (Art. 5, 6) of the Convention, the determination of which must be reserved for an examination on the merits.
",5d4b6ed03e582511aa1cd7f9
1167,40.txt,"In particular, they refer to Section 41 (2) 3 (a)-(c) of the
Administrative Court Act under which the Administrative Court must
quash an authority's decision for violation of procedural rules where
in an essential point the authority has found facts in a way which
contradicts the file,  where the facts require complementation in an
essential point, or where procedural provisions have been disregarded
in circumstances where, had they been observed, the authority could
have arrived at a different decision.",5d4b6b983e582511aa1cd7e3
1168,40.txt,"In connection with Article 144 para. 2 of the Federal
Constitution, the Government consider that, although the provision
provides for non-acceptance of a constitutional complaint on grounds
which were not in force in 1958 when the reservation was made, the
ability of the Constitutional Court to refuse to deal with complaints
against decisions without giving detailed reasons is only a procedural
limitation and not a substantive one.",5d4b6bcb3e582511aa1cd7e5
1169,40.txt,"The Government point out that any
complaint lodged with the Constitutional Court against a decision is
subject to comprehensive review.",5d4b6bdb3e582511aa1cd7e6
1170,40.txt,"The Government consider that the absence of an oral public and
direct hearing is covered by the Austrian reservation to Article 6
(Art. 6) of the Convention.",5d4b6bef3e582511aa1cd7e7
1171,40.txt,"They also point out that the applicant did
not make a complaint about the absence of a hearing before the
Administrative Court.
",5d4b6bff3e582511aa1cd7e8
1172,40.txt,"In connection with Article 144 para. 2 of the Federal
Constitution, the applicant considers that the enlarged grounds for
non-acceptance of a constitutional complaint are in any event at
variance with Convention requirements.",5d6a68b53e582511aa1ce93f
1173,40.txt,"The Commission finds that the applicant, who was convicted for
speeding twice in the course of one journey, but over separate
stretches of road, was convicted not of one but of two separate
offences.",5d4b6d223e582511aa1cd7eb
1174,40.txt,"It follows that he was not tried or punished again ""for an
offence for which he has already been finally acquitted or convicted"".",5d4b6d483e582511aa1cd7ed
1175,32.txt,"According to the applicant, the order has a chilling effect
on the likelihood of sources communicating information to journalists
such as himself, and his right to impart information to the public has
also been impaired thereby.",5d4a4dca3e582511aa1cd3ee
1176,32.txt,"   Article 10 (Art. 10) of the Convention provides:

      ""1.  Everyone has the right to freedom of expression. This
      right shall include freedom to hold opinions and to receive
      and impart information and ideas without interference by
      public authorities and regardless of frontiers...",5d4a4e053e582511aa1cd3ef
1177,32.txt,"  The applicant contends that the disclosure order breached his
duty of confidentiality to his source and was not ""prescribed by law"",",5d4a4e1c3e582511aa1cd3f0
1178,32.txt," Further, the
applicant considers that there was no pressing social need for the
restraint,",5d4a4e343e582511aa1cd3f1
1179,32.txt," The restraint was
also not proportionate to the aim,",5d4a4e4a3e582511aa1cd3f2
1180,32.txt,"since  the law permitting such orders is not formulated with sufficient
precision to enable the individual to foresee with reasonable certainty
when it will be applied.",5d4a4ec83e582511aa1cd3f4
1181,32.txt,"In particular, he argues that the criterion
of the ""interests of justice"" is insufficiently certain and renders
impossible the task of a journalist in assessing whether or not he can
give a source an undertaking not to reveal his identity.",5d4a4edc3e582511aa1cd3f5
1182,32.txt,"since X Ltd. was already protected by the injunction against
publication of confidential information in the press and had made no
use of alternative means of identifying the source.",5d4a4f273e582511aa1cd3f7
1183,32.txt,"since it included the threat to the
applicant of up to two years' imprisonment and has cast a
disproportionate chilling effect on the free flow of information to the
public generally.
",5d4a4f6a3e582511aa1cd3f9
1184,32.txt,"refer to domestic case-law as
indicating that  the relevant principle is well-established, accessible
and foreseeable in its application and consequences.",5d4a4fb73e582511aa1cd3fc
1185,32.txt,"for the purpose of protecting the
rights of others and for preventing the disclosure of information
received in confidence.",5d4a4ffb3e582511aa1cd3fe
1186,32.txt,"They submit that Section 10 of the 1981 Act
gives recognition to the high public importance of protecting the free
flow of information to the press and provides a heavy presumption
against ordering disclosure.",5d4a50103e582511aa1cd3ff
1187,32.txt,"The interest of protecting journalistic
sources cannot however outweigh all others and, they argue, in the
assessment of whether ""the interests of justice"" required disclosure
in this particular case, the domestic courts gave full and reasoned
consideration to all the competing interests.",5d4a50263e582511aa1cd400
1188,32.txt,"The Government contend
that having regard to the margin of appreciation, accorded to
Contracting States, there is no ground on which the Commission in its
supervisory jurisdiction can substitute its own opinion for that of the
courts.",5d4a503b3e582511aa1cd401
1189,32.txt,"The Government submit
however that the interference was ""prescribed by law"" within the
meaning of the second paragraph,",5d4a509f3e582511aa1cd402
1190,32.txt," The Government further submit that the interference was
""necessary in a democratic society""",5d4a50b83e582511aa1cd403
1191,32.txt,"The Commission considers that the applicant's complaints under
Article 10 (Art. 10) of the Convention raise complex issues of fact and
law, the determination of which should depend on a full examination of
the merits.",5d4a510d3e582511aa1cd405
1192,38.txt,"They were unable to pursue
proceedings in the High Court in Northern Ireland since the
certificates excluded the jurisdiction of the courts.",5d4b72bf3e582511aa1cd815
1193,38.txt,"They contest that
their claims necessarily raised matters outside the jurisdiction of the
courts in Northern Ireland.",5d4b72d53e582511aa1cd816
1194,38.txt,"Further, they were unable to take
proceedings in Gibraltar since they were not eligible for legal aid and
had no other means of pursuing such proceedings.",5d4b72e93e582511aa1cd817
1195,38.txt,"The Commission recalls that Article 26 (Art. 26) of the
Convention only requires the exhaustion of such remedies which relate
to the breaches of the Convention alleged and at the same time can
provide effective and sufficient redress.",5d4b73383e582511aa1cd818
1196,38.txt,"An applicant does not need
to exercise remedies which, although theoretically of a nature to
constitute remedies, do not in reality offer any chance of redressing
the alleged breach.",5d4b734b3e582511aa1cd819
1197,38.txt,"The Commission has held that where, for example,
there is a choice of remedies open to an applicant, Article 26
(Art. 26) of the Convention must be applied to reflect the practical
realities of the applicant's position in order to ensure the effective
protection of the rights and freedoms guaranteed by the Convention (cf.
No. 9248/81, Dec. 10.10.83, D.R. 34 p. 78, and No. 9118/80, Dec.
9.3.83, D.R. 32 p. 159).",5d4b735e3e582511aa1cd81a
1198,38.txt,"Consequently, the Commission finds that the remedy cannot realistically
have been available to the applicants in this case.",5d4b74d53e582511aa1cd824
1199,38.txt,"Further, the Commission finds that the applicants' choice of
pursuing proceedings in the courts of Northern Ireland was not
unreasonable or without basis in domestic law.",5d4b74f43e582511aa1cd825
1200,38.txt,"The applicants in those
proceedings (in respect of which they were granted legal aid by the
relevant domestic authorities) intended, inter alia, to argue that
liability arose out of the actions of Crown agents based in the United
Kingdom and Northern Ireland.",5d4b75163e582511aa1cd826
1201,38.txt,"The certificates issued by the Secretary
of State were however conclusive of the fact that the alleged liability
did not arise in respect of the Government in the United Kingdom or in
Northern Ireland and effectively put an end to the proceedings.",5d4b75303e582511aa1cd827
1202,38.txt,"They consider
that Article 2 (Art. 2) imposes a duty on States to adopt clear and
detailed legal rules on the use of lethal force, which strictly control
and limit that use.",5d4b77dd3e582511aa1cd829
1203,38.txt,"They consider that United Kingdom law is vague and
general and therefore is in itself in violation of this provision.",5d4b78113e582511aa1cd82b
1204,38.txt," The applicants further submit that Article 2 (Art. 2) should be
interpreted as including a procedural element, namely, the provision
of an effective procedure after a lethal shooting for establishing the
facts.",5d4b7a5d3e582511aa1cd835
1205,38.txt,"They complain that the Inquest was inadequate, inter alia, as
public interest certificates were used to block crucial evidence.",5d4b7a7c3e582511aa1cd836
1206,38.txt,"They
allege that there had been a lack of diligence in seeking out witnesses
and attempts made to intimidate and discredit those who did come
forward.",5d4b7a8d3e582511aa1cd837
1207,38.txt,"They point out that
the jury on consideration of the evidence found that the killings were
lawful.",5d4b7b253e582511aa1cd83a
1208,38.txt,"They contend that it is implicit from that finding that the
jury considered that there had been no plot to kill the deceased
terrorists, that the soldiers had honestly and reasonably believed that
there was a car bomb which could be detonated by remote control and
that the degree of force used by the soldiers was proportionate to the
aim of protecting the lives of the people of Gibraltar.",5d4b7b3a3e582511aa1cd83b
1209,38.txt," As regards the Inquest proceedings, the Government submit that
it provided an exhaustive fact-finding investigation by an independent
body.",5d4b7b513e582511aa1cd83c
1210,38.txt,"In particular, they highlight the fact that 78 witnesses
(including the S.A.S soldiers and Security Service personnel involved
in the incident) were extensively examined and cross-examined by the
legal representatives of the applicants, that the Inquest was held
within six months of the incident, that the applicants' representatives
made no challenge to the public immunity certificates, and that the
Coroner exercised his discretion to allow certain questions, despite
objection by the Crown on the basis of the certificates.",5d4b7b653e582511aa1cd83d
1211,38.txt,"The Commission considers that the applicants' complaints under
Article 2 (Art. 2) of the Convention raise complex issues of fact and
law, the determination of which should depend on the merits.",5f8fadc1bf181507836f9ae7
1212,38.txt,"(cf. Eur. Court. H.R., Deweer judgment of 27
February 1980, Series A no. 35, p. 15, para. 26, and No. 9013/80, Dec.
11.12.82, D.R. 30 p. 96, at p. 102).",5f8fa94fbf181507836f9ade
1213,38.txt," It is furthermore established that the burden of proving the
existence of available and sufficient domestic remedies lies upon the
State invoking the rule",5f8fa924bf181507836f9add
1214,38.txt," In the present case, the Commission notes that the applicants,
as conceded by the Government, would not have been eligible for legal
aid in Gibraltar.",5d4b73d43e582511aa1cd81d
1215,38.txt,"The Commission finds that they have insufficient
means to pay for legal representation themselves.",5d4b73eb3e582511aa1cd81e
1216,38.txt,"In this context the
Commission recalls that they were found eligible under the financial
criteria for legal aid in Northern Ireland and before the Commission
itself.",5d4b74073e582511aa1cd81f
1217,38.txt,"Having regard, in addition, to the difficulties imposed by the
distance and the difficulty and complexity of the factual and legal
issues which would have been raised in proceedings in Gibraltar, the
applicants could not have proceeded without legal representation.",5d4b74233e582511aa1cd820
1218,38.txt,"They
submit that Article 2 (Art. 2) requires, in addition, that States
exercise strict operational control over the use of lethal force,
including the giving of appropriate training, briefings and
instructions.",5d4b786f3e582511aa1cd82d
1219,38.txt,"They contend that soldiers are trained to shoot to kill
without warning and that the operation in Gibraltar was neither planned
nor executed in such a way as to minimise the need for the use of
lethal force.",5d4b78873e582511aa1cd82e
1220,38.txt,"They point to the fact that the soldiers were apparently
made to believe (wrongly)",5f8fabc7bf181507836f9ae1
1221,38.txt,"firstly, that the suspects were armed;",5f8fac03bf181507836f9ae2
1222,38.txt,"secondly, that there was a car bomb in place;",5f8fac1fbf181507836f9ae3
1223,38.txt,"thirdly, that the
bomb could be detonated by the suspects by means of a remote control
device.",5f8fac49bf181507836f9ae4
1224,39.txt,"They refer to the safeguards
provided in the Order: no inference may be drawn unless the
suspect/accused has been warned in advance of the possible effect;
before any inference is drawn, the prosecution must have established
a prima facie case against the accused; the judge has a discretion
whether to draw an inference and is limited to drawing only such
inferences as may be proper.",5d4b6f653e582511aa1cd7fd
1225,39.txt,"The Order merely allows the trier of fact
to draw such inferences as common sense dictates.",5d4b6f7e3e582511aa1cd7fe
1226,39.txt,"In the present case,
there was a formidable case against the applicant which called for
evidence from the applicant if there was an innocent explanation for
his conduct.",5d4b6f953e582511aa1cd7ff
