,cluster_id,sentences,topic
725,4,"On the other hand, it is undisputed that, in its statutory origins, the expression ""during Her Majesty’s pleasure"" had a clearly preventive purpose and that - unlike sentences of life custody or life imprisonment - the word ""life"" is not mentioned in the description of the sentence.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
726,4,"They submit that Section 10 of the 1981 Act
gives recognition to the high public importance of protecting the free
flow of information to the press and provides a heavy presumption
against ordering disclosure.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
727,4,Another key group in guaranteeing effective investigation and protection is the medical profession.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
728,4,She submits that there is an acknowledged shortfall of sites for gypsies in South Cambridgeshire and that local authorities are failing to fulfil their statutory duty to provide sites.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
729,4, since as a matter of fact she was and is able to live either on the neighbouring land lawfully occupied by her sister or to apply for a place on one of the many other local authority and private gipsy caravan sites throughout Cambridgeshire.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
730,4,"Furthermore, the ""conditions of extreme tension"", as Lord Griffiths put it in his speech in the House of Lords, under which such arrests in Northern Ireland have to be carried out must be recognised.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
731,4,"Secondly, on a strict construction, its wording precluded extending its scope to the procedural sphere, which was in issue here",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
732,4,"In this respect the Convention must be interpreted as guaranteeing
rights which are practical and effective as opposed to theoretical and
illusory",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
733,4,"The Commission does not deem it necessary to determine whether there exists an administrative practice on the part of Turkish authorities tolerating abuses of human rights of the kind alleged by the applicant, because",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
734,4,"Indeed, it was not contended before the Convention institutions that the funds had not been received by the States concerned.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
735,4,"The applicant relied on medical reports which revealed that his condition had been stable for a long period (since 1998) but, immediately after his imprisonment, he had suffered serious complications.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
736,4,"  In view of the length of time Mr and Mrs Gül have lived in Switzerland, it would admittedly not be easy for them to return to Turkey, but there are, strictly speaking, no obstacles preventing them from developing family life in Turkey.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
737,4,"Furthermore, his position in society, his numerous contacts abroad and his repeated requests that the authorities return his passport, were all considerations which went to justify placing him in pre-trial detention.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
738,4,"The Court observes that the refusal to grant Visions of Ecstasy a distribution certificate was intended to protect ""the rights of others"", and more specifically to provide protection against seriously offensive attacks on matters regarded as sacred by Christians (see paragraph 48 above).",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
739,4,He referred to medical evidence from Dicle University Medical Faculty which showed that he was suffering from a bilateral brachial plexus injury at the time of his admission to hospital (see paragraph 19 above).,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
740,4,"It should be construed and applied, as follows from its object and purpose, in such a way as to provide effective safeguards against arbitrary prosecution, conviction and punishment.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
741,4,"In any event, the complete prohibition of a video work that contained no obscenity, no pornography and no element of vilification of Christ was disproportionate to the aim pursued.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
742,4,"Any purported remedy is illusory, inadequate
and ineffective since, inter alia, the operation in question in this
case was officially organised, planned and executed by agents of the
State and having regard, inter alia, to the situation in South-East
Turkey which is such that potential applicants have a well-founded fear
of the consequences if they should pursue remedies.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
743,4,"Twice he had to undergo
treatment in the intensive care unit at the Sofia Military Hospital.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
744,4,it only had the effect of a public reminder that racist expressions are to be taken seriously and cannot be tolerated.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
745,4," The Government further submit that the interference was
""necessary in a democratic society""",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
746,4,"The certificates issued by the Secretary
of State were however conclusive of the fact that the alleged liability
did not arise in respect of the Government in the United Kingdom or in
Northern Ireland and effectively put an end to the proceedings.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
747,4,"Moreover, where immigration is concerned, Article 8 (art. 8) cannot be considered to impose on a State a general obligation to respect the choice by married couples of the country of their matrimonial residence and to authorise family reunion in its territory.  ",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
748,4,"The system contributes to safeguarding the interests of the various parties concerned in the affairs of public companies such as investors, shareholders, especially small shareholders, creditors, customers, trading partners and employees, as well as ensuring the overall soundness and credibility of the country’s company law structures.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
749,4, The Commission considers that this indicates an issue falling within the scope of freedom of expression.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
750,4,"  The exercice of these freedoms, since it carries with it duties and responsibilities, may be subject to such formalities, conditions, restrictions or penalties as are prescribed by law and are necessary in a democratic society, in the interests of national security, territorial integrity or public safety, for the prevention of disorder or crime ..."".",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
751,4,"As appears from the case-law supplied to the Court, a constituent element of the offence of misappropriation under Articles 201 to 203 of the Criminal Code was that the offender had sought to obtain for himself or herself or for a third party an advantage (see paragraph 26 above).",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
752,4,"Together with Article 3, it also enshrines one of the basic values of the democratic societies making up the Council of Europe.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
753,4,"This has been confirmed by such bodies as the European Committee for the Prevention of Torture and Inhuman or Degrading Treatment or Punishment, which, in its public statement of 15 December 1992, concluded that the practice of torture and other forms of severe ill-treatment of persons in police custody remains widespread in Turkey, and that such methods are applied to both ordinary criminal suspects and persons held under anti-terrorist provisions (p. 6 para. 21).",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
754,4, an administrative practice of torture in Turkish detention centres;,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
755,4,In this respect he referred to the European Committee for the Prevention of Torture’s Public Statement on Turkey (15 December 1992); the United Nations Committee against Torture’s Summary Account of the Results of the Proceedings Concerning the Inquiry on Turkey (9 November 1993); and the United Nations Special Rapporteur on Torture’s Report of 1995 ,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
756,4,"However,
the existence of ""family life"" will depend on a number of factors and
on the particular circumstances of each case (cf., e.g., No. 12763/87,
Dec. 14.7.88, D.R. 57 p. 216).",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
757,4,Such supervision is all the more necessary given the breadth and open-endedness of the notion of blasphemy and the risks of arbitrary or excessive interferences with freedom of expression under the guise of action taken against allegedly blasphemous material,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
758,4,"Finally, they raised a number of points relating to the medical evidence, including the facts that the applicant took his medical records with him when he left hospital and that there was no medical evidence of burns or other marks left by the application of electric shocks.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
759,4,"since it included the threat to the
applicant of up to two years' imprisonment and has cast a
disproportionate chilling effect on the free flow of information to the
public generally.
",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
760,4,"True, as the Court recognised in the Berrehab judgment, subsequent events may break such a family life relationship, but only exceptional circumstances can warrant the conclusion that the tie between a parent and his or her child is severed.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
761,4,The fine imposed upon him was at the lower end of the scale of sanctions applicable to Article 266 (b) offences,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
762,4,"A failure to have regard to the changes that inevitably occur with maturation would mean that young persons detained under section 53 would be treated as having forfeited their liberty for the rest of their lives, a situation which, as the applicant and the Delegate of the Commission pointed out, might give rise to questions under Article 3 (art. 3) of the Convention.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
763,4,"In this respect, the purpose of a sentence of detention during Her Majesty’s pleasure is not wholly punitive in character but partly punitive and partly preventive.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
764,4,Artistic impressions are often conveyed through images and situations which may shock or disturb the feelings of a person of average sensitivity.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
765,4,In 1990 Mr and Mrs Gül were granted a residence permit on humanitarian grounds and then sought permission to bring their son Ersin to Switzerland.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
766,4,The applicant also rebutted some of the racist statements for instance by recalling that there were black people who had important jobs.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
767,4,that the applicants’ sado-masochistic activities involved a significant degree of injury or wounding which could not be characterised as trifling or transient.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
768,4,"It is furthermore established that the burden of
proving the existence of available and sufficient domestic remedies
lies upon the State invoking the rule ",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
769,4," In addition, this failure prejudiced his chances of victory in civil or administrative proceedings, because in order to succeed with either type of claim it would have been necessary to prove that he had suffered torture, and in practice a ruling to that effect by a judge in criminal proceedings would have been required.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
770,4,an official attitude of legal unaccountability towards the security forces;,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
771,4,"In support of his argument the applicant referred to the historical origins of the expression ""during Her Majesty’s pleasure"" (the Criminal Lunatics Act 1800 and the Children’s Act 1908 - see paragraphs 21 and 23 above) in which context it had a clear preventive purpose.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
772,4,"The first is that for the applicant and his wife the choice in question was not only between renouncing their son or renouncing the position which they had acquired in Switzerland, but also between renouncing their son Ersin or their little daughter Nursal who was being educated in a home in Switzerland and whose interests almost certainly would have required that she should be left behind.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
773,4,"In fact, Mr Aksoy could have had recourse to three different types of domestic remedy: a criminal prosecution, a civil action and/or administrative proceedings (see paragraphs 24-28 above).",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
774,4,"These reports were prepared by numerous medical
experts, among them the leading Bulgarian cardiologist.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
775,4,"The second applicant is the child of the first applicant in his
marriage to S. The first and the second applicant therefore constitute
a ""family"" ipso jure",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
776,4,"At the hearing the Government’s representative also identified three other kinds of more specific ""objective evidence"", namely the conviction of the first applicant’s brothers, her contacts with them and her visits to America.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
777,4,Nor can it be said that opinions which are offensive to Christians necessarily fall within its ambit.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
778,4,"The applicant and the Commission emphasised that, taken in the context of the broadcast as a whole, the offending remarks had the effect of ridiculing their authors rather than promoting their racist views.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
779,4,"It may be true, as has been suggested by the applicant, that as a result of recent events the awareness of the dangers of racial discrimination is sharper today than it was a decade ago, at the material time.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
780,4,They also found it suspicious that he had waited for five days between being released from police custody and contacting the hospital (see paragraph 19 above) and observed that it could not be assumed that nothing untoward had occurred in the meantime.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
781,4, In both contexts regard must be had to the fair balance that has to be struck between the competing interests of the individual and of the community as a whole; and in both contexts the State enjoys a certain margin of appreciation,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
782,4,"The Commission does not deem it necessary to determine whether
there exists an administrative practice on the part of Turkish
authorities tolerating abuses of human rights of the kind alleged by
the applicants, because it agrees with the applicants that it has not
been established that they had at their disposal adequate remedies
under the state of emergency to deal effectively with their complaints.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
783,4,"In the words of the Commission’s report (at paragraph 64), ""it is ... necessary in a democratic society that governments exercise supervisory controls over large commercial activities in order to ensure good management practices and the transparency of honest dealings"".",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
784,4,"""the case concerns important national issues and also raises complex legal problems, since it affects the Muslim minority in Western Thrace"". ",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
785,4,Ersin has always lived in Turkey (see paragraph 19 above). ,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
786,4,Ill-treatment must attain a minimum level of severity if it is to fall within the scope of Article 3.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
787,4," In support of their submission, the applicants alleged that all those involved in the sado-masochistic encounters were willing adult participants; that participation in the acts complained of was carefully restricted and controlled and was limited to persons with like-minded sado-masochistic proclivities; that the acts were not witnessed by the public at large and that there was no danger or likelihood that they would ever be so witnessed; that no serious or permanent injury had been sustained, no infection had been caused to the wounds, and that no medical treatment had been required.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
788,4,The Court reiterates that Article 3 of the Convention enshrines one of the fundamental values of a democratic society.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
789,4,"The difference in this respect between the position in
England and Wales and that in Northern Ireland, based as it was solely
on the geographical location at which a person was arrested and
detained,",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
790,4,"Thus, they lasted for more than eight years and five months.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
791,4," The Commission cannot find that the second applicant's placement
in the ""family home"" and the related access restrictions amount to a
deprivation of his liberty within the meaning of Article 5 (Art. 5) of
the Convention.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
792,4,"The Commission does not deem it necessary to determine whether
there exists an administrative practice on the part of Turkish
authorities tolerating abuses of human rights of the kind alleged by
the applicants, because it agrees with the applicants that it has not
been established that they had at their disposal adequate remedies
under the state of emergency to deal effectively with their complaints.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
793,4,"Mrs Gül’s return to Turkey is more problematic, since it was essentially her state of health that led the Swiss authorities to issue a residence permit on humanitarian grounds.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
794,4,"the domestic classification of the offence, b) the nature of the offence, and c) the degree of severity of the penalty that the person concerned risks incurring,",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
795,4,"However, before the County
Administrative Court the other applicants gave reason to believe that
they would discontinue this therapy if the second applicant's public
care were to be revoked.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
796,4,"He went on to announce that the object of the programme was to address aspects of the problem, by identifying certain racist individuals and by portraying their mentality and social background.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
797,4,A certain margin of appreciation in deciding what measures to take both in general and in particular cases should be left to the national authorities.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
798,4,"Given the infinite variety of ways of publishing ""contemptuous, reviling, scurrilous or ludicrous matter relating to God, Jesus Christ or the Bible"" (see paragraph 27 above), it would not be appropriate for the law to seek to define in detail which images would or would not be potentially blasphemous.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
799,4,since it was essentially her state of health that led the Swiss authorities to issue a residence permit on humanitarian grounds.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
800,4,"since she has not applied to the Secretary of State to exercise his power under section 9 of the Caravan Sites Act 1968 to direct a local authority to comply with its statutory duty to provide such sites and if necessary, to enforce such directions in the courts.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
801,4,"For example, it was now impossible for individuals alleging torture to obtain medical reports proving the extent of their injuries, because the forensic medical service had been reorganised and doctors who issued such reports were either threatened or moved to a different area.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
802,4,"In deciding whether or not to prosecute, the State authorities were entitled to have regard not only to the actual seriousness of the harm caused - which as noted above was considered to be significant - but also, as stated by Lord Jauncey of Tullichettle (see paragraph 21 above), to the potential for harm inherent in the acts in question.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
803,4,"In addition, he contended that the conditions in which he was detained (see paragraph 13 above) and the constant fear of torture which he suffered while in custody amounted to inhuman treatment.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
804,4,Under these circumstances it could not reasonably be required of the applicant and his wife that in order to be reunited with Ersin they should leave Switzerland and return to Turkey.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
805,4,"Taken as a whole, the feature could not objectively have appeared to have as its purpose the propagation of racist views and ideas.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
806,4,"Furthermore, this risk could have been reduced further by restricting the distribution of the film to licensed sex shops (see paragraph 23 above).",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
807,4,The underlying aim of this system is clearly the furtherance of the public interest in the proper conduct of the affairs of public companies whose owners benefit from limited liability.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
808,4,"Were it otherwise, the press would be unable to play its vital role of ""public watchdog"" (ibid.).",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
809,4,"The English legal system, in their view, lacked adequate safeguards to protect their civil right to honour and reputation against misuse of their powers by the Inspectors and the Secretary of State.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
810,4,The length of the deprivation of liberty at risk may also be material to the level of suspicion required.,The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
811,4,"in that, as a result, the second
applicant was kept in public care.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
812,4,"On the other hand, the Court has recognised in principle that, provided that the rights of the defence are respected, it may be legitimate for the police authorities to wish to preserve the anonymity of an agent deployed in undercover activities, for his own or his family’s protection and so as not to impair his usefulness for future operations (see the above-mentioned Lüdi judgment, p. 21, para. 49).",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
813,4,"It further considered that implementation of
the public care in the third and the fourth applicant's home could lead
to a conflict of interests jeopardising the care, given the other
applicants' objections to the therapy provided as well as the third and
the fourth applicant's belief that the first applicant was innocent.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
814,4," In assessing the humaneness of the choice with which the Swiss authorities confronted the applicant and his wife this element, the fact that they have become integrated in their new homeland - an element which, incidentally, is closely connected with their private life - is of far more importance than the formal status of their permit.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
815,4,"The Secretary of State's power under section 9 is, she contends, discretionary and rarely exercised.",The European Court of Human Rights (ECHR) has ruled in favour of the Turkish government in a case brought by the opposition Republican People's Party (CHP) against the Turkish authorities over the use of torture and other forms of ill-treatment in police custody.
