,cluster_id,sentences
8,8,"Taken as a whole, the feature could not objectively have appeared to have as its purpose the propagation of racist views and ideas."
8,8,The underlying aim of this system is clearly the furtherance of the public interest in the proper conduct of the affairs of public companies whose owners benefit from limited liability.
8,8,"Were it otherwise, the press would be unable to play its vital role of ""public watchdog"" (ibid.)."
8,8,"The English legal system, in their view, lacked adequate safeguards to protect their civil right to honour and reputation against misuse of their powers by the Inspectors and the Secretary of State."
8,8,"On the other hand, the Court has recognised in principle that, provided that the rights of the defence are respected, it may be legitimate for the police authorities to wish to preserve the anonymity of an agent deployed in undercover activities, for his own or his family’s protection and so as not to impair his usefulness for future operations (see the above-mentioned Lüdi judgment, p. 21, para. 49)."
8,8,In the United Kingdom only two prosecutions concerning blasphemy have been brought in the last seventy years (see paragraph 27 above).
8,8,"Even if one were to take the position that a certain risk is implicit in the profession of police officer, that should not mean that the latter has to take unnecessary risks and it certainly does not mean that the lives and safety of his family deserve any less protection than that of other persons."
8,8,"According to the applicant, the order has a chilling effect
on the likelihood of sources communicating information to journalists
such as himself, and his right to impart information to the public has
also been impaired thereby."
8,8,The extent to which English law protects other beliefs is not in issue before the Court which must confine its attention to the case before it
8,8,"The question is one of proportionality or balance between the public and the individual interests.
"
8,8, The national courts laid considerable emphasis on the fact that the applicant had himself taken the initiative of preparing the Greenjackets feature and that he not only knew in advance that racist statements were likely to be made during the interview but also had encouraged such statements.
8,8,In cases of prior restraint (censorship) there is interference by the authorities with freedom of expression even though the members of the society whose feelings they seek to protect have not called for such interference.
8,8,"Furthermore, since adequate protection was already provided by a panoply of laws - concerning, inter alia, obscenity, public order and disturbances to places of religious worship - blasphemy laws, which are incompatible with the European idea of freedom of expression, were also superfluous in practice."
8,8,The International Convention on the Elimination of All Forms of Racial Discrimination probably does not require the punishment of journalists responsible for a television spot of this kind.
8,8,"for the purpose of protecting the
rights of others and for preventing the disclosure of information
received in confidence."
8,8,"Admittedly, it is regrettable that the protection afforded by this legislation does not apply to other religions, for such a limitation makes no sense in 1996 now that we have the United Nations and UNESCO instruments on tolerance."
8,8,"In his submission, the expression ""rights of others"" in the present context only refers to an actual, positive right not to be offended."
8,8,The interference is based on the opinion of the authorities that they understand correctly the feelings they claim to protect.
8,8,Their shared opinion that the accusations and events were such that fear of violent repercussions was not unsubstantiated cannot be considered unreasonable.
8,8,"Amongst them, in the context of religious beliefs, may legitimately be included a duty to avoid as far as possible an expression that is, in regard to objects of veneration, gratuitously offensive to others and profanatory (see the Otto-Preminger-Institut judgment cited above at paragraph 46, pp. 18-19, paras. 47 and 49)."
8,8,"The essential purpose of such investigation is to secure the effective implementation of the domestic laws which protect the right to life and, in those cases involving state agents or bodies, to ensure their accountability for deaths occurring under their responsibility."
8,8, It is true that the English law of blasphemy only extends to the Christian faith.
8,8,Not only does the press have the task of imparting such information and ideas: the public also has a right to receive them.
8,8,"It was also necessary to protect the rights and freedoms of others, such as those of Lonrho, its shareholders and associates, by confirming that their allegations about the applicants had been well-founded."
8,8,"As regards the content of the law itself, the Court observes that the English law of blasphemy does not prohibit the expression, in any form, of views hostile to the Christian religion."
8,8,"In other words, Article 10 (art. 10) should not be interpreted in such a way as to limit, derogate from or destroy the right to protection against racial discrimination under the UN Convention."
8,8,"the ""protection of the reputation or rights of others""."
8,8,"Everyone has the right to respect for his private
... life ...

2.	There shall be no interference by a public authority with the exercise of this right except such as is in accordance with the law and is necessary in a democratic society in the interests of national security, public safety or the economic well-being of the country, for the prevention of disorder or crime, for the protection of health or morals, or for the protection of the rights and freedoms of others."""
8,8,"The ""general duty of obedience to the State’s executive authorities"" (see paragraph 56 of the judgment) owed by policemen cannot imply that their lives and safety and those of their families are any less worthy of protection."
8,8,"The Government emphasised that the decision of the Secretary of State to publish the report was not a decision directed against the applicants; it was a decision taken in the general public interest, including that of freedom of expression and information, having regard to the overall content of the report."
8,8,The rationale of this defence is that statements which harm an individual’s reputation and which would otherwise give rise to liability should benefit from total or partial immunity because their author or publisher is acting in furtherance of some overriding interest of social importance (see paragraph 42 above).
8,8,"since, due to lack of information and insufficient knowledge of the Danish language and even fear of reprisals by violent racists, victims of the insulting comments were likely to be dissuaded from complaining."
8,8,The interest of the general public in being informed about matters of major public concern can best be served by the publication of the results of Government inquiries.
8,8,"  In the Government’s submission, the defence of privilege delimited the very content of the applicants’ right to a good reputation as protected under English law."
8,8,The extent to which English law protects other beliefs is not in issue before the Court which must confine its attention to the case before it
8,8,"Whilst the press must not overstep the bounds set, inter alia, in the interest of ""the protection of the reputation or rights of others"", it is nevertheless incumbent on it to impart information and ideas of public interest."
8,8,"He relied on Article 8 (art. 8) of the Convention, which provides: 
""1.   Everyone has the right to respect for his ... family life ... 
2.   There shall be no interference by a public authority with the exercise of this right except such as is in accordance with the law and is necessary in a democratic society in the interests of national security, public safety or the economic well-being of the country, for the prevention of disorder or crime, for the protection of health or morals, or for the protection of the rights and freedoms of others."" "
9,0,"Here, however, the substantive provisions of a different Act, the Tyrol Building Regulations Act 1978, were applied."
9,0,"As for the framework of regulation, including the designation system, this is stated to represent a proportionate response to the need to protect public safety on the roads as well as the rights of others."
9,0,"Moreover, an
examination of the complaint does not disclose the existence of any
special circumstance which might have absolved the applicants,
according to the generally recognised rules of international law, from
exhausting the domestic remedy at their disposal."
9,0,It further observes that the offence provided for in section 5 of the Road Traffic Act represents only one aspect of the offence punished under Article 81 para. 2 of the Criminal Code.
9,0,"They add, in this respect, that although the offence under Section 5
of the Road Traffic Act was not, as such, in force at the date of the
reservation, the law then in force did impose an obligation on road
users to drive with reasonable consideration for other road users.
"
9,0,"In short, its review was confined exclusively to questions of law and therefore could not be regarded as equivalent to that of a body with full jurisdiction.  "
9,0,"It has therefore not been shown that domestic remedies have
been exhausted."
9,0,As regards the conduct of the applicant the Court has consistently held that applicants cannot be blamed for making full use of the remedies available to them under domestic law.
9,0,"However, as noted above, in this matter the domestic case-law and legislation have a relevance of their own."
9,0,"Moreover, the Commission finds no
special circumstance which might have absolved this applicant,
according to the generally recognised rules of international law, from
exhausting the domestic remedies at his disposal."
9,0,"refer to domestic case-law as
indicating that  the relevant principle is well-established, accessible
and foreseeable in its application and consequences."
9,0,"Further, they were unable to take
proceedings in Gibraltar since they were not eligible for legal aid and
had no other means of pursuing such proceedings."
9,0,  It is not always an easy matter to trace the dividing line between procedural and substantive limitations of a given entitlement under domestic law.
9,0,"In addition, the examination of the case has disclosed no circumstance which, according to the generally recognised principles of international law, might have absolved the applicant from raising these complaints during the cassation proceedings."
9,0,"The case could have been looked at differently, both in domestic law and subsequently under the Convention."
9,0," As a result, the applicant contends that she has nowhere she can legally or safely go."
9,0,It may sometimes be no more than a question of legislative technique whether the limitation is expressed in terms of the right or its remedy.
9,0,"On the other hand, the administrative authorities found, in order to bring the applicant's case within the ambit of section 5 of the Road Traffic Act, that that alcohol level had been attained."
9,0,"It mattered little in this respect that section 5 of the Road Traffic Act, which was applied in the present case, had been enacted after the reservation had been deposited, because that provision merely clarified the substance of an existing obligation laid down in section 7 of the Traffic Police Act 1947 (see paragraph 15 above). "
9,0,"It mattered little in this respect that section 5 of the Road Traffic Act, which was applied in the present case, had been enacted after the reservation had been deposited, because that provision merely clarified the substance of an existing obligation laid down in section 7 of the Traffic Police Act 1947 (see paragraph 17 above).  "
9,0,"Thus, they cannot, on arguable grounds, claim
to have a ""right"" under domestic law."
9,0, In this regard the scope of the offence of blasphemy and the safeguards inherent in the legislation are especially important.
9,0,"Admittedly, the Road Traffic Act 1960 was not one of the four laws designated in the reservation."
9,0,since such domestic proceedings as might have been taken in relation to entry and search would have failed because domestic law provided lawful excuse for those actions.
9,0,The impugned measures thus had a basis in domestic law.
9,0,"They consider that United Kingdom law is vague and
general and therefore is in itself in violation of this provision."
9,0,"The former was designed to penalise acts that cause death and threaten public safety, the latter to ensure a smooth flow of traffic. "
9,0,"The applicant's submissions do not disclose any special
circumstance which might have absolved her according to the generally
recognised rules of international law from exhausting the effective
domestic remedies at her disposal.
"
9,0,"He has
not therefore exhausted the remedies available to him under Swedish law
in respect of these complaints."
9,0,"They add, in this respect, that although the offence for which the applicant was convicted under Section 99 (1)(b) of the Road Traffic Act 1960 (refusing to take a breath test) was not, as such, in force on the date of the reservation,  the law then in force did impose an obligation on road users to drive with reasonable consideration for other road users and to pay such attention as is required for the maintenance of order, safety and traffic efficiency.
"
9,0,the limitations on rights and remedies created by the state of emergency;
9,0,From these principles it follows that an offence must be clearly defined in the law.
9,0,since under the Act it is in principle only the author of a punishable statement who may be liable.
9,0,"The applicants
have not therefore exhausted the remedies available to them under
Swedish law."
9,0, The purported remedies were thus ineffective for the following reasons:
9,0,"The latter were different in nature and pursued different aims: whereas Article 81 para. 2 of the Criminal Code punished homicide committed while under the influence of drink, section 5 of the Road Traffic Act punished the mere fact of driving a vehicle while intoxicated."
9,0,"It mattered little in this respect that sections 20 and 52 of the Road Traffic Act, which were applied in the present case, had been enacted after the reservation had been deposited, because those provisions merely clarified the substance of an existing obligation laid down in the Traffic Police Act 1947.  "
9,0,"The Government underline that
the offence of causing death under the influence of drink contained in
Article 81 para. 2 of the Criminal Code is different in character from
the provision of Section 5 para. 1 of the Road Traffic Act"
9,0,"Further, the designation system which discriminates against gypsies prevents her moving onto unoccupied land or stationing her caravans near the highway."
9,0,These are legitimate considerations which go to explain and justify the manner in which the entry into and search of the applicants’ home were carried out.
9,0,"Moreover, the reservation only comes into play where both substantive and procedural provisions of one or more of the four specific laws indicated in it have been applied."
9,0,"Here, however, the substantive provisions of a different Act, the Road Traffic Act 1960, were applied. "
9,0,"In short, its review was confined exclusively to questions of law and therefore could not be regarded as equivalent to that of a body with full jurisdiction. "
9,0,"Admittedly, the Road Traffic Act 1960 was not one of the four laws designated in the reservation."
9,0,"It is therefore to be regarded as a sentence fixed by law
in respect of the gravity of the offence concerned."
9,0,"Moreover, an examination of the complaint does not
disclose the existence of any special circumstance which might have
absolved the applicants, according to the generally recognised rules
of international law, from exhausting the domestic remedy at their
disposal."
9,0,"In addition, the examination of the case has disclosed no circumstance which, according to the generally recognised principles of international law, might have absolved the applicant from raising these complaints during the cassation proceedings."
9,0,"Moreover, the reservation only comes into play where both substantive and procedural provisions of one or more of the four specific laws indicated in it have been applied."
9,0,"Moreover, the reservation only comes into play where both substantive and procedural provisions of one or more of the four specific laws indicated in it have been applied."
9,0,"the restrictive scope of judicial
review"
10,18,"It cannot speculate as to what the outcome of the proceedings in issue might have been if the violation of the Convention had not occurred (see the Hauschildt v. Denmark judgment of 24 May 1989,"
10,18,"Moreover, if contempt proceedings had been brought before a different bench, there would have been certain undesirable consequences that could not have been overlooked: the members of the bench would have had to testify about the events which had taken place before their eyes."
10,18,"Furthermore, an examination of the
case does not disclose the existence of any special circumstances which
might have interrupted or suspended the running of that period."
10,18,"What is likely to cause substantial offence to persons of a particular religious persuasion will vary significantly from time to time and from place to place, especially in an era characterised by an ever growing array of faiths and denominations."
10,18," For present purposes it may, therefore, be assumed that it makes no material difference whether a positive or a negative obligation is at stake. "
10,18,This is moreover reflected in the terminology employed.  
10,18,"The Court reiterates that the reasonableness of the length of proceedings must be assessed in the light of the circumstances of the case and with reference to the criteria established by its case-law, particularly the complexity of the case, the conduct of the applicant and of the relevant authorities and what was at stake for the applicant in the dispute"
10,18, I refer in this context to footnote 62 of my aforementioned separate opinion in the case of Fischer v. Austria. 
10,18, The notion of security of person has not been given an independent interpretation
10,18, I refer in this context to footnote 62 of my aforementioned separate opinion in the case of Fischer v. Austria.
10,18,"However,
special considerations could apply in exceptional cases where an
applicant first avails himself of a domestic remedy and only at a later
stage becomes aware, or should have become aware, of the circumstances
which make that remedy ineffective."
10,18,What counts for the purpose of compliance with Convention obligations is the substance rather than the form.
10,18,They differ in certain essential respects from those in issue in the Chorherr case. 
10,18,"However, the applicant's various complaints raise
different issues in respect of the Commission's competence ratione
temporis."
10,18,"as it is not intended to have legally binding effects on the
interpretation."
10,18,"It cannot confine itself to considering
the relevant decisions in isolation but must look at them in the light
of the case as a whole."
10,18,"It reiterates that the
reasonableness of the length of proceedings must be assessed in the
light of the circumstances of each case and having regard to the
following criteria: the complexity of the case, the conduct of the
parties and that of the authorities dealing with the case"
10,18,"However, this is far from clear at the present stage of the proceedings,"
10,18,"This is not an obligation of result, but of means. "
10,18, It cannot speculate as to what the outcome of the proceedings in issue might have been if the violation of the Convention had not occurred
10,18,"It may thus be open to question whether the sexual activities of the applicants fell entirely within the notion of ""private life"" in the particular circumstances of the case."
10,18,It is therefore necessary to determine whether the declaration satisfies the requirements of that provision (art. 64).  
10,18,"He had considered, having regard to the circumstances and complexity of the case, that this could only be determined in the course of the preliminary investigations."
10,18,"The organs of the Union may adopt resolutions which are
communicated by the parliamentarians concerned to the national
parliaments and to international organisations.
"
10,18,They differ in certain essential respects from those in issue in the Chorherr case.
10,18,"becomes aware, or should have become aware, of the circumstances
which make that remedy ineffective."
10,18,that it would not be justified to strike it off the list of cases.
10,18,In my opinion this condition of reasonableness was not fulfilled.
10,18,This does not of course exclude final European supervision.
10,18,"However, the boundaries between the State’s positive and negative obligations under this provision (art. 8) do not lend themselves to precise definition."
10,18,Not everything that happens behind closed doors is necessarily acceptable.
10,18,"Furthermore, an examination of the
case does not disclose the existence of any special circumstances which
might have interrupted or suspended the running of that period."
10,18, In reaching this conclusion I would stress the following aspects:
10,18,Not every aspect of private life automatically qualifies for protection under the Convention.
10,18,The laws to which the applicant made reference (see paragraph 54 above) and which pursue related but distinct aims are thus not relevant in this context.
10,18,"While exceptions to this principle had developed, these were strictly limited to circumstances where, for example, there had been a court order or formal separation agreement."
10,18,The scope of this margin of appreciation is not identical in each case but will vary according to the context.
10,18,"Although such conduct contributed to prolonging the proceedings, it is not in itself sufficient to explain the length of the extensive proceedings. "
10,18,"it depends on all the circumstances of the case, such as the duration of the treatment, its physical and/or mental effects and, in some cases, the sex, age and state of health of the victim "
10,18,This is moreover reflected in the terminology employed.
10,18,"If the
object of a complaint is not a decision, but an ongoing situation, the
six months' period starts at the time when the situation ceases to
exist (see, e.g., No. 11123/84, Dec. 9.12.87, D.R. 54 p. 52)."
10,18, My main objection to this paragraph is the following.
10,18,This did not necessarily make these laws inaccessible or unforeseeable.
10,18,"In the light of the
above criteria and having regard to the particular circumstances of the
case the Commission cannot find that this length exceeded a ""reasonable
time""."
10,18,"It therefore remains only to ascertain whether the provisions applied (art. 5, art. 64) in the present case are covered by that reservation."
10,18,"Nonetheless, Contracting Parties do not enjoy an unlimited discretion."
10,18,They differ in certain essential respects from those in issue in the Chorherr case.
10,18,The present doctrine notably implies that the distinction between the two types of obligation has no bearing on either the burden of proof or the standards for assessing whether a fair balance has been struck.
10,18," Nevertheless, both impugned decisions were based on the same conduct."
10,18,The measures had been in keeping not only with the policies of the government at the time but also with relevant United Nations resolutions on development assistance. 
10,18,"In the present case, the applicants were involved in consensual sado-masochistic activities for purposes of sexual gratification."
10,18," even if an investigation is made, the lack of effective action being taken afterwards;"
10,18,The assessment of this minimum is relative:
10,18," the positive discouragement of those who do wish to seek remedies, as has been demonstrated so tragically in the present case;"
10,18,"The applicable principles are, nonetheless, similar."
10,18,This is so whether the activities in question occur in the course of sexual conduct or otherwise.
10,18,"it depends on all the circumstances of the case, such as the duration of the treatment, its physical and/or mental effects and, in some cases, the sex, age and state of health of the victim "
10,18,"The Commission considers, in the light of the criteria
established by the case-law of the Convention institutions on the
question of ""reasonable time"""
10,18,"Nevertheless, the issue was already then of general importance, as is illustrated for instance by the fact that the UN Convention dates from 1965."
10,18, The concept of private life cannot be stretched indefinitely.
10,18," Having regard to all these considerations,"
10,18, My main objection to this paragraph is the following.
10,18,"the complexity of the case,"
10,18,"while acknowledging that the Gül family’s situation is very difficult from the human point of view, "
10,18,"because at no time at first instance, on appeal or in cassation did the applicant raise the issues under the Convention, even in substance."
10,18,They differ in certain essential respects from those in issue in the Chorherr case.
10,18,"thereby caused difficulties to survey the file and to
decide upon all of her requests in due time."
10,18,What form of investigation will achieve those purposes may vary in different circumstances.
11,7,"In connection with Article 144 para. 2 of the Federal
Constitution, the Government consider that, although the provision
provides for non-acceptance of a constitutional complaint on grounds
which were not in force in 1958 when the reservation was made, the
ability of the Constitutional Court to refuse to deal with complaints
against decisions without giving detailed reasons is only a procedural
limitation and not a substantive one."
11,7,"Such an obligation
confers upon the applicant a right of a procedural nature
distinguishable from the substantive rights set out under Section I of
the Convention or under its Protocols."
11,7,"The applicant has, according to the Government, no
right to an appeal under the Convention and, in any event, the post-
hearing reviews are not, according to the Government, designed to be
full appeals, but rather further pleas in mitigation."
11,7,"In fact, with the exception of Cyprus, this is the practice in the High Contracting Parties to the Convention as regards behaviour which constitutes the criminal offence of contempt of court."
11,7,"In the present case it could look at the impugned proceedings only from the point of view of their conformity with the Constitution, and this did not enable it to examine all the relevant facts."
11,7,"Moreover, in the event of its quashing an administrative measure, it was not entitled to substitute its own decision for that of the authority concerned, but had always to remit the case to that authority."
11,7,"These considerations are sufficient to establish that the offence of which the applicant was accused may be classified as ""criminal"" for the purposes of the Convention."
11,7," In connection with Article 144 para. 2 of the Federal
Constitution, the Government consider that, although the provision
provides for non-acceptance of a constitutional complaint on grounds
which were not in force in 1958 when the reservation was made"
11,7,"As regards the merits of the complaint, the Government, referring
to the case-law of the Convention organs, argue that the length of the
proceedings was mainly due to the complexity of the case."
11,7,"As the Administrative Court lacks that power, it cannot be regarded as a ""tribunal"" within the meaning of the Convention."
11,7,"As the Administrative Court lacks that power, it cannot be regarded as a ""tribunal"" within the meaning of the Convention."
11,7,"In the three civil cases discussed in my aforementioned separate opinion, the Court found that the Austrian Administrative Court met the requirements of a tribunal within the meaning of Article 6 para. 1 (art. 6-1)."
11,7,The Constitutional Court is not such a body.
11,7,"If banking restrictions were in any way to fall within the

ambit of Article 1 of Protocol No. 1 (P1-1), the Government have submitted that the measure fully complied with the requirements of that provision, given the Government's margin of appreciation in ensuring the general public interest and the proportionate nature of the restrictions."
11,7,"Moreover, in the event of its quashing an administrative measure, it was not entitled to substitute its own decision for that of the authority concerned, but had always to remit the case to that authority. "
11,7,"Moreover, in the event of its quashing an administrative measure, it was not entitled to substitute its own decision for that of the authority concerned, but had always to remit the case to that authority."
11,7,"One cannot but infer that the Court is of the opinion that in a case which under national law is an ""administrative"" one but under the Convention is a ""criminal"" one, the safeguards afforded by the tribunal that is to review the final decision of the administrative bodies differ from those required in a case that under national law is an ""administrative"" one but under the Convention is a ""civil"" one."
11,7," The Government contended that the rule relating to the exhaustion of domestic remedies was clearly established in international law and in the case-law of the Convention organs,"
11,7,"In the present case it could look at the impugned proceedings only from the point of view of their conformity with the Constitution, and this did not enable it to examine all the relevant facts."
11,7,"Any State may, when signing [the] Convention or when depositing its instrument of ratification, make a reservation in respect of any particular provision of the Convention to the extent that any law then in force in its territory is not in conformity with the provision (art. 64)."
11,7,"The Government point out that any
complaint lodged with the Constitutional Court against a decision is
subject to comprehensive review."
11,7,"  Any State may, when signing [the] Convention or when depositing its instrument of ratification, make a reservation in respect of any particular provision of the Convention to the extent that any law then in force in its territory is not in conformity with the provision."
11,7,"In the present case it could look at the impugned proceedings only from the point of view of their conformity with the Constitution, and this did not enable it to examine all the relevant facts."
11,7,"The Government point out that any appeal
lodged with the Constitutional Court against a decision is subject to
comprehensive review."
11,7,"As the Administrative Court lacks that power, it cannot be regarded as a ""tribunal"" within the meaning of the Convention."
11,7,In this respect the Government assert that the powers exercised by the police while the applicant was in their custody did not exceed the margin of appreciation conferred on States by the Convention.
11,7,the Court emphasised that the application of the rule of exhaustion of domestic remedies must make due allowance for the fact that it is being applied in the context of machinery for the protection of human rights that the Contracting Parties have agreed to set up. 
11,7,"Any State may, when signing [the] Convention or when depositing its instrument of ratification, make a reservation in respect of any particular provision of the Convention to the extent that any law then in force in its territory is not in conformity with the provision."
11,7,"As the Administrative Court lacks that power, it cannot be regarded as a ""tribunal"" within the meaning of the Convention."
11,7,The powers of the Administrative Court must be assessed in the light of the fact that the court in this case was sitting in proceedings that were of a criminal nature for the purposes of the Convention.
11,7,"These considerations are sufficient to establish that the offence of which the applicant was accused may be classified as ""criminal"" for the purposes of the Convention."
11,7,The Constitutional Court is not such a body.
11,7,"Contracting States should enjoy a wide margin of appreciation to consider all the public-policy options.
41.   The Commission noted that the injuries that were or could be caused by the applicants’ activities were of a significant nature and degree, and that the conduct in question was, on any view, of an extreme character."
11,7,"This was true not only of the administrative authorities, but also of the Constitutional Court, whose review was confined to constitutional issues, and above all of the Administrative Court."
11,7,"In this way, it is an important aspect of the principle that the machinery of protection established by the Convention is subsidiary to the national systems safeguarding human rights (see the Akdivar and Others judgment cited at paragraph 38 above, p. 1210, para. 65)."
11,7,"One cannot but infer that the Court is of the opinion that in a case which under national law is an ""administrative"" one but under the Convention is a ""criminal"" one, the safeguards afforded by the tribunal that is to review the final decision of the administrative bodies differ from those required in a case that under national law is an ""administrative"" one but under the Convention is a ""civil"" one. "
11,7,"This was true not only of the administrative authorities, but also of the Constitutional Court, whose review was confined to constitutional issues, and above all of the Administrative Court."
11,7," The
Constitutional Court, in its decision of 28 November 1989, declared the
applicant's complaint about the alleged insults committed by police
officers in the course of her detention inadmissible in accordance with
its constant case-law, according to which mere insults as such did not
amount to an administrative act relating to the exercise of direct
administrative authority and coercion, even if such insulting remarks
were allegedly made in the course of an official act."
11,7,It reiterates that the supervision machinery set up by the Convention is subsidiary to the national human rights protection systems.
11,7,The powers of the Administrative Court must be assessed in the light of the fact that the court in this case was sitting in proceedings that were of a criminal nature for the purposes of the Convention.
11,7,"In any event, the whole issue of the role of consent in the criminal law is of great complexity and the Contracting States should enjoy a wide margin of appreciation to consider all the public-policy options."
11,7,  The powers of the Administrative Court must be assessed in the light of the fact that the court in this case was sitting in proceedings that were of a criminal nature for the purposes of the Convention.
11,7,"The applicant in this respect considers that the limitation of the Constitutional Court's jurisdiction by Article 144 para. 2 of the Federal Constitution does not meet the requirements of the reservation, even if it applies."
11,7,"as
it is not clear whether it covers double or multiple convictions only
by the Austrian criminal courts, or double or multiple convictions by
Austrian criminal courts on the one hand and Austrian administrative
criminal authorities on the other."
11,7,"In connection with Article 144 para. 2 of the Federal
Constitution, the applicant considers that the enlarged grounds for
non-acceptance of a constitutional complaint are in any event at
variance with Convention requirements."
11,7,"The
competence of the Constitutional Court to receive complaints about the
violation of constitutionally guaranteed rights is limited under S. 144
para. 1 of the Federal Constitution to formal decisions of
administrative authorities or the exercise of direct administrative
authority and coercion against a particular individual."
11,7,"“The Court may receive applications from any person, non-governmental organisation or group of individuals claiming to be the victim of a violation by one of the High Contracting Parties of the rights set forth in the Convention or the Protocols thereto. The High Contracting Parties undertake not to hinder in any way the effective exercise of this right.”"
11,7,"The Government contend
that having regard to the margin of appreciation, accorded to
Contracting States, there is no ground on which the Commission in its
supervisory jurisdiction can substitute its own opinion for that of the
courts."
11,7," In connection with Article 144 para. 2 of the Federal Constitution, the Government consider that, although that provision provides for non-acceptance of a constitutional complaint on grounds which were not in force in 1958 when the reservation was made, the possibility for the Constitutional Court to refuse to deal with appeals against decisions without giving detailed reasons is only a procedural limitation and not a substantive one."
11,7," Any State may, when signing [the] Convention or when depositing its instrument of ratification, make a reservation in respect of any particular provision of the Convention to the extent that any law then in force in its territory is not in conformity with the provision."
11,7, The Court emphasises that its approach to the application of the rule must make due allowance for the fact that it is being applied in the context of machinery for the protection of human rights that the Contracting Parties have agreed to set up. 
11,7,"Moreover, in the event of its quashing an administrative measure, it was not entitled to substitute its own decision for that of the authority concerned, but had always to remit the case to that authority."
12,21,the Government have referred to a number of judgments by the administrative and criminal courts.
12,21,Thus Austrian law refers to administrative offences (Verwaltungsstraftaten) and administrative criminal procedure (Verwaltungsstrafverfahren).
12,21,"Like the Commission, the Court notes that, although the offences in issue and the procedures followed in the case fall within the administrative sphere, they are nevertheless criminal in nature."
12,21,Prosecutors in the state of emergency region routinely failed to open investigations into alleged abuses of human rights and frequently refused even to acknowledge complaints.
12,21,"In the paragraph under discussion, however, it reaches the opposite conclusion, stressing that in this case the Administrative Court was sitting in proceedings of a criminal nature."
12,21,"However, one of those laws, the Administrative Criminal Justice Act, stated in section 10 that, except as otherwise provided, the general administrative laws were to determine the nature and severity of sanctions."
12,21,"Any other construction would not only lack coherence; it would also run counter to the authorities' intention, which had been to remove from the scope of the Convention the whole administrative system, including the substantive and procedural provisions of administrative criminal law.  "
12,21,Thus Austrian law refers to administrative offences (Verwaltungsstraftaten) and administrative criminal procedure (Verwaltungsstrafverfahren).
12,21,Thus Austrian law refers to administrative offences (Verwaltungsstraftaten) and administrative criminal procedure (Verwaltungsstrafverfahren).
12,21," Like the Commission, the Court notes that, although the offences in issue and the procedures followed in the case fall within the administrative sphere, they are nevertheless criminal in nature."
12,21,Thus Austrian law refers to administrative offences (Verwaltungsstraftaten) and administrative criminal procedure (Verwaltungsstrafverfahren).
12,21,"Some of these decisions concern cases in which the State Council has ordered the prosecution of public officials for ill-treating people in custody, despite the initial view of the local administrative council that the cases were unsuitable for criminal proceedings."
12,21,"However, one of those laws, the Administrative Criminal Justice Act, stated in section 10 that, except as otherwise provided, the general administrative laws were to determine the nature and severity of sanctions. "
12,21,"The applicant submits that, although domestic law categorises the proceedings at issue in the present case as civil, both the nature of the proceedings and the actual penalty imposed indicate that a criminal charge was in fact determined."
12,21,Legislative Decree no. 285 on the state of emergency region transferred the power to carry out investigations into criminal acts allegedly committed by civil servants from the public prosecutors to the administrative councils (see paragraph 26 above).
12,21,"Any other construction would not only lack coherence; it would also run counter to the authorities' intention, which had been to remove from the scope of the Convention the whole administrative system, including the substantive and procedural provisions of administrative criminal law.  "
12,21," In Mr Palaoro's submission, the administrative criminal offence of which he was accused gave rise to a ""criminal charge"".  "
12,21,"The latter was bound by the administrative authorities' findings of fact, except where there was a procedural defect within the meaning of section 42(2), sub-paragraph 3, of the Administrative Court Act (see paragraph 22 above)."
12,21,"The latter was bound by the administrative authorities' findings of fact, except where there was a procedural defect within the meaning of section 42(2), sub-paragraph 3, of the Administrative Court Act (see paragraph 21 above)."
12,21,"He
points out that both criminal and administrative authorities apply a
level of 0.8 per mille as constituting a state of inebriation.
"
12,21,"The latter was bound by the administrative authorities' findings of fact, except where there was a procedural defect within the meaning of section 42(2), sub-paragraph 3, of the Administrative Court Act (see paragraph 24 above)."
12,21,"The latter was bound by the administrative authorities' findings of fact, except where there was a procedural defect within the meaning of section 42(2), sub-paragraph 3, of the Administrative Court Act (see paragraph 24 above)."
12,21," Like the Commission, the Court notes that, although the offences in issue and the procedures followed in the case fall within the administrative sphere, they are nevertheless criminal in nature."
12,21,"However, one of those laws, the Administrative Criminal Justice Act, stated in section 10 that, except as otherwise provided, the general administrative laws were to determine the nature and severity of sanctions. "
13,23,"Under the terms of Article 26 (Art. 26) of the Convention, ""the Commission may only deal with the matter after all domestic remedies have been exhausted, according to the generally recognised rules of international law""."
13,23,"The Commission is not satisfied in view of the
delays involved that this inquiry can be considered as furnishing an
effective remedy for the purposes of Article 26 (Art. 26) of the
Convention."
13,23,This part of the application can therefore also not be rejected as being manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.
13,23,"The Commission recalls that Article 26 (Art. 26) of the
Convention only requires the exhaustion of such remedies which relate
to the breaches of the Convention alleged and at the same time can
provide effective and sufficient redress."
13,23,"The Commission has examined whether the applicant has complied
with the requirement imposed by Article 26 (Art. 26) of the Convention
that an application must be introduced within six months of the final
decision taken in respect of the complaints."
13,23,"    In these circumstances, the Commission finds that the applicant's
complaint to the Constitutional Court about ill-treatment does not
constitute an effective and sufficient remedy for the purposes of
exhaustion of domestic remedies, as required by Article 26 (Art. 26)
of the Convention."
