,cluster_id,sentences,topic
790,18, I refer in this context to footnote 62 of my aforementioned separate opinion in the case of Fischer v. Austria. ,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
791,18, The notion of security of person has not been given an independent interpretation,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
792,18, I refer in this context to footnote 62 of my aforementioned separate opinion in the case of Fischer v. Austria.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
793,18,"However,
special considerations could apply in exceptional cases where an
applicant first avails himself of a domestic remedy and only at a later
stage becomes aware, or should have become aware, of the circumstances
which make that remedy ineffective.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
794,18,What counts for the purpose of compliance with Convention obligations is the substance rather than the form.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
795,18,They differ in certain essential respects from those in issue in the Chorherr case. ,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
796,18,"However, the applicant's various complaints raise
different issues in respect of the Commission's competence ratione
temporis.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
797,18,"as it is not intended to have legally binding effects on the
interpretation.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
798,18,"It cannot confine itself to considering
the relevant decisions in isolation but must look at them in the light
of the case as a whole.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
799,18,"It reiterates that the
reasonableness of the length of proceedings must be assessed in the
light of the circumstances of each case and having regard to the
following criteria: the complexity of the case, the conduct of the
parties and that of the authorities dealing with the case",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
800,18,"However, this is far from clear at the present stage of the proceedings,",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
801,18,"This is not an obligation of result, but of means. ",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
802,18, It cannot speculate as to what the outcome of the proceedings in issue might have been if the violation of the Convention had not occurred,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
803,18,"It may thus be open to question whether the sexual activities of the applicants fell entirely within the notion of ""private life"" in the particular circumstances of the case.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
804,18,It is therefore necessary to determine whether the declaration satisfies the requirements of that provision (art. 64).  ,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
805,18,"He had considered, having regard to the circumstances and complexity of the case, that this could only be determined in the course of the preliminary investigations.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
806,18,"The organs of the Union may adopt resolutions which are
communicated by the parliamentarians concerned to the national
parliaments and to international organisations.
",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
807,18,They differ in certain essential respects from those in issue in the Chorherr case.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
808,18,"becomes aware, or should have become aware, of the circumstances
which make that remedy ineffective.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
809,18,that it would not be justified to strike it off the list of cases.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
810,18,In my opinion this condition of reasonableness was not fulfilled.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
811,18,This does not of course exclude final European supervision.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
812,18,"However, the boundaries between the State’s positive and negative obligations under this provision (art. 8) do not lend themselves to precise definition.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
813,18,Not everything that happens behind closed doors is necessarily acceptable.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
814,18,"Furthermore, an examination of the
case does not disclose the existence of any special circumstances which
might have interrupted or suspended the running of that period.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
815,18, In reaching this conclusion I would stress the following aspects:,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
816,18,Not every aspect of private life automatically qualifies for protection under the Convention.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
817,18,The laws to which the applicant made reference (see paragraph 54 above) and which pursue related but distinct aims are thus not relevant in this context.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
818,18,"While exceptions to this principle had developed, these were strictly limited to circumstances where, for example, there had been a court order or formal separation agreement.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
819,18,The scope of this margin of appreciation is not identical in each case but will vary according to the context.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
820,18,"Although such conduct contributed to prolonging the proceedings, it is not in itself sufficient to explain the length of the extensive proceedings. ",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
821,18,"it depends on all the circumstances of the case, such as the duration of the treatment, its physical and/or mental effects and, in some cases, the sex, age and state of health of the victim ",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
822,18,This is moreover reflected in the terminology employed.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
823,18,"If the
object of a complaint is not a decision, but an ongoing situation, the
six months' period starts at the time when the situation ceases to
exist (see, e.g., No. 11123/84, Dec. 9.12.87, D.R. 54 p. 52).",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
824,18, My main objection to this paragraph is the following.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
825,18,This did not necessarily make these laws inaccessible or unforeseeable.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
826,18,"In the light of the
above criteria and having regard to the particular circumstances of the
case the Commission cannot find that this length exceeded a ""reasonable
time"".",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
827,18,"It therefore remains only to ascertain whether the provisions applied (art. 5, art. 64) in the present case are covered by that reservation.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
828,18,"Nonetheless, Contracting Parties do not enjoy an unlimited discretion.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
829,18,They differ in certain essential respects from those in issue in the Chorherr case.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
830,18,The present doctrine notably implies that the distinction between the two types of obligation has no bearing on either the burden of proof or the standards for assessing whether a fair balance has been struck.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
831,18," Nevertheless, both impugned decisions were based on the same conduct.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
832,18,The measures had been in keeping not only with the policies of the government at the time but also with relevant United Nations resolutions on development assistance. ,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
833,18,"In the present case, the applicants were involved in consensual sado-masochistic activities for purposes of sexual gratification.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
834,18," even if an investigation is made, the lack of effective action being taken afterwards;",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
835,18,The assessment of this minimum is relative:,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
836,18," the positive discouragement of those who do wish to seek remedies, as has been demonstrated so tragically in the present case;",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
837,18,"The applicable principles are, nonetheless, similar.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
838,18,This is so whether the activities in question occur in the course of sexual conduct or otherwise.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
839,18,"it depends on all the circumstances of the case, such as the duration of the treatment, its physical and/or mental effects and, in some cases, the sex, age and state of health of the victim ",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
840,18,"The Commission considers, in the light of the criteria
established by the case-law of the Convention institutions on the
question of ""reasonable time""",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
841,18,"Nevertheless, the issue was already then of general importance, as is illustrated for instance by the fact that the UN Convention dates from 1965.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
842,18, The concept of private life cannot be stretched indefinitely.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
843,18," Having regard to all these considerations,",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
844,18, My main objection to this paragraph is the following.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
845,18,"the complexity of the case,",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
846,18,"while acknowledging that the Gül family’s situation is very difficult from the human point of view, ",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
847,18,"because at no time at first instance, on appeal or in cassation did the applicant raise the issues under the Convention, even in substance.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
848,18,They differ in certain essential respects from those in issue in the Chorherr case.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
849,18,"thereby caused difficulties to survey the file and to
decide upon all of her requests in due time.",The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
850,18,What form of investigation will achieve those purposes may vary in different circumstances.,The Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities is in line with the Gambian government's decision not to prosecute two prominent human rights activists who had been involved in consensual sado-masochistic activities
851,7,"In connection with Article 144 para. 2 of the Federal
Constitution, the Government consider that, although the provision
provides for non-acceptance of a constitutional complaint on grounds
which were not in force in 1958 when the reservation was made, the
ability of the Constitutional Court to refuse to deal with complaints
against decisions without giving detailed reasons is only a procedural
limitation and not a substantive one.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
852,7,"Such an obligation
confers upon the applicant a right of a procedural nature
distinguishable from the substantive rights set out under Section I of
the Convention or under its Protocols.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
853,7,"The applicant has, according to the Government, no
right to an appeal under the Convention and, in any event, the post-
hearing reviews are not, according to the Government, designed to be
full appeals, but rather further pleas in mitigation.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
854,7,"In fact, with the exception of Cyprus, this is the practice in the High Contracting Parties to the Convention as regards behaviour which constitutes the criminal offence of contempt of court.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
855,7,"In the present case it could look at the impugned proceedings only from the point of view of their conformity with the Constitution, and this did not enable it to examine all the relevant facts.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
856,7,"Moreover, in the event of its quashing an administrative measure, it was not entitled to substitute its own decision for that of the authority concerned, but had always to remit the case to that authority.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
857,7,"These considerations are sufficient to establish that the offence of which the applicant was accused may be classified as ""criminal"" for the purposes of the Convention.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
858,7," In connection with Article 144 para. 2 of the Federal
Constitution, the Government consider that, although the provision
provides for non-acceptance of a constitutional complaint on grounds
which were not in force in 1958 when the reservation was made","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
859,7,"As regards the merits of the complaint, the Government, referring
to the case-law of the Convention organs, argue that the length of the
proceedings was mainly due to the complexity of the case.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
860,7,"As the Administrative Court lacks that power, it cannot be regarded as a ""tribunal"" within the meaning of the Convention.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
861,7,"As the Administrative Court lacks that power, it cannot be regarded as a ""tribunal"" within the meaning of the Convention.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
862,7,"In the three civil cases discussed in my aforementioned separate opinion, the Court found that the Austrian Administrative Court met the requirements of a tribunal within the meaning of Article 6 para. 1 (art. 6-1).","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
863,7,The Constitutional Court is not such a body.,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
864,7,"If banking restrictions were in any way to fall within the

ambit of Article 1 of Protocol No. 1 (P1-1), the Government have submitted that the measure fully complied with the requirements of that provision, given the Government's margin of appreciation in ensuring the general public interest and the proportionate nature of the restrictions.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
865,7,"Moreover, in the event of its quashing an administrative measure, it was not entitled to substitute its own decision for that of the authority concerned, but had always to remit the case to that authority. ","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
866,7,"Moreover, in the event of its quashing an administrative measure, it was not entitled to substitute its own decision for that of the authority concerned, but had always to remit the case to that authority.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
867,7,"One cannot but infer that the Court is of the opinion that in a case which under national law is an ""administrative"" one but under the Convention is a ""criminal"" one, the safeguards afforded by the tribunal that is to review the final decision of the administrative bodies differ from those required in a case that under national law is an ""administrative"" one but under the Convention is a ""civil"" one.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
868,7," The Government contended that the rule relating to the exhaustion of domestic remedies was clearly established in international law and in the case-law of the Convention organs,","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
869,7,"In the present case it could look at the impugned proceedings only from the point of view of their conformity with the Constitution, and this did not enable it to examine all the relevant facts.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
870,7,"Any State may, when signing [the] Convention or when depositing its instrument of ratification, make a reservation in respect of any particular provision of the Convention to the extent that any law then in force in its territory is not in conformity with the provision (art. 64).","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
871,7,"The Government point out that any
complaint lodged with the Constitutional Court against a decision is
subject to comprehensive review.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
872,7,"  Any State may, when signing [the] Convention or when depositing its instrument of ratification, make a reservation in respect of any particular provision of the Convention to the extent that any law then in force in its territory is not in conformity with the provision.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
873,7,"In the present case it could look at the impugned proceedings only from the point of view of their conformity with the Constitution, and this did not enable it to examine all the relevant facts.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
874,7,"The Government point out that any appeal
lodged with the Constitutional Court against a decision is subject to
comprehensive review.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
875,7,"As the Administrative Court lacks that power, it cannot be regarded as a ""tribunal"" within the meaning of the Convention.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
876,7,In this respect the Government assert that the powers exercised by the police while the applicant was in their custody did not exceed the margin of appreciation conferred on States by the Convention.,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
877,7,the Court emphasised that the application of the rule of exhaustion of domestic remedies must make due allowance for the fact that it is being applied in the context of machinery for the protection of human rights that the Contracting Parties have agreed to set up. ,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
878,7,"Any State may, when signing [the] Convention or when depositing its instrument of ratification, make a reservation in respect of any particular provision of the Convention to the extent that any law then in force in its territory is not in conformity with the provision.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
879,7,"As the Administrative Court lacks that power, it cannot be regarded as a ""tribunal"" within the meaning of the Convention.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
880,7,The powers of the Administrative Court must be assessed in the light of the fact that the court in this case was sitting in proceedings that were of a criminal nature for the purposes of the Convention.,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
881,7,"These considerations are sufficient to establish that the offence of which the applicant was accused may be classified as ""criminal"" for the purposes of the Convention.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
882,7,The Constitutional Court is not such a body.,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
883,7,"Contracting States should enjoy a wide margin of appreciation to consider all the public-policy options.
41.   The Commission noted that the injuries that were or could be caused by the applicants’ activities were of a significant nature and degree, and that the conduct in question was, on any view, of an extreme character.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
884,7,"This was true not only of the administrative authorities, but also of the Constitutional Court, whose review was confined to constitutional issues, and above all of the Administrative Court.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
885,7,"In this way, it is an important aspect of the principle that the machinery of protection established by the Convention is subsidiary to the national systems safeguarding human rights (see the Akdivar and Others judgment cited at paragraph 38 above, p. 1210, para. 65).","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
886,7,"One cannot but infer that the Court is of the opinion that in a case which under national law is an ""administrative"" one but under the Convention is a ""criminal"" one, the safeguards afforded by the tribunal that is to review the final decision of the administrative bodies differ from those required in a case that under national law is an ""administrative"" one but under the Convention is a ""civil"" one. ","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
887,7,"This was true not only of the administrative authorities, but also of the Constitutional Court, whose review was confined to constitutional issues, and above all of the Administrative Court.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
888,7," The
Constitutional Court, in its decision of 28 November 1989, declared the
applicant's complaint about the alleged insults committed by police
officers in the course of her detention inadmissible in accordance with
its constant case-law, according to which mere insults as such did not
amount to an administrative act relating to the exercise of direct
administrative authority and coercion, even if such insulting remarks
were allegedly made in the course of an official act.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
889,7,It reiterates that the supervision machinery set up by the Convention is subsidiary to the national human rights protection systems.,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
890,7,The powers of the Administrative Court must be assessed in the light of the fact that the court in this case was sitting in proceedings that were of a criminal nature for the purposes of the Convention.,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
891,7,"In any event, the whole issue of the role of consent in the criminal law is of great complexity and the Contracting States should enjoy a wide margin of appreciation to consider all the public-policy options.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
892,7,  The powers of the Administrative Court must be assessed in the light of the fact that the court in this case was sitting in proceedings that were of a criminal nature for the purposes of the Convention.,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
893,7,"The applicant in this respect considers that the limitation of the Constitutional Court's jurisdiction by Article 144 para. 2 of the Federal Constitution does not meet the requirements of the reservation, even if it applies.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
894,7,"as
it is not clear whether it covers double or multiple convictions only
by the Austrian criminal courts, or double or multiple convictions by
Austrian criminal courts on the one hand and Austrian administrative
criminal authorities on the other.","In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers whether the Constitutional Court has the power to quash an administrative measure."
