,cluster_id,sentences
4,4,"It remains to be determined whether they were necessary in a democratic society and, in particular, whether the means employed were proportionate to the legitimate aim pursued."
4,4,"In his submission, the expression ""rights of others"" in the present context only refers to an actual, positive right not to be offended."
4,4,"Thus, they lasted more than nine years and four months. "
4,4,The interference is based on the opinion of the authorities that they understand correctly the feelings they claim to protect.
4,4,"The offences of which her brothers were convicted were ones that implied collaboration with ""trustworthy"" persons residing in Northern Ireland."
4,4,Their shared opinion that the accusations and events were such that fear of violent repercussions was not unsubstantiated cannot be considered unreasonable.
4,4,"Having regard to the place that the right to a fair administration of justice holds in a democratic society, any measures restricting the rights of the defence should be strictly necessary."
4,4,"They were unable to pursue
proceedings in the High Court in Northern Ireland since the
certificates excluded the jurisdiction of the courts."
4,4,"Amongst them, in the context of religious beliefs, may legitimately be included a duty to avoid as far as possible an expression that is, in regard to objects of veneration, gratuitously offensive to others and profanatory (see the Otto-Preminger-Institut judgment cited above at paragraph 46, pp. 18-19, paras. 47 and 49)."
4,4, The Commission considers that this indicates an issue falling within the scope of freedom of expression.
4,4,The absence of any indication about the approximate positions of the person who fired and the victim and the distance between them at the moment of the shot as well as the size of the bullet entry and exit wounds constitute important deficiencies.
4,4,"As she disclosed in her evidence to the High Court, she had visited the USA and had contacts with her brothers there (see paragraph 19 above)."
4,4,"The essential purpose of such investigation is to secure the effective implementation of the domestic laws which protect the right to life and, in those cases involving state agents or bodies, to ensure their accountability for deaths occurring under their responsibility."
4,4, It is true that the English law of blasphemy only extends to the Christian faith.
4,4," However, none of the provisions of the Criminal Code relied on to justify the detention - Articles 201 to 203, 219 and 282 (see paragraphs 11 and 13 above) - specified or even implied that anyone could incur criminal liability by taking part in collective decisions of this nature."
4,4,Not only does the press have the task of imparting such information and ideas: the public also has a right to receive them.
4,4,because of his detention.
4,4,  Article 3 of Protocol No. 1 (P1-3) provides for free elections under conditions which will ensure the free expression of the opinion of the people in the choice of the legislature.
4,4," In the medical report of 16 September 1992 it was found that the
applicant should take certain medicaments and be placed in a hospital
environment."
4,4,"It was also necessary to protect the rights and freedoms of others, such as those of Lonrho, its shareholders and associates, by confirming that their allegations about the applicants had been well-founded."
4,4,"At one stage he was even brought to
the intensive care unit of the Sofia Higher Military Medical Institute."
4,4,"In respect of
alleged ill-treatment contrary to Article 3 (Art. 3) of the Convention,
the Commission has held that raising criminal charges against the
officials concerned or filing a civil action for compensation are
effective remedies to be exhausted pursuant to Article 26 (Art. 26)
(No. 11208/84, Dec. 4.3.86, D.R. 46 p. 182; No. 10078/82, Dec.
13.12.84, D.R. 41 p. 103; No. 5964/72, Dec. 29.9.75, D.R. 3 p. 57)."
4,4,"The applicant left Turkey in 1983 and made his way to Switzerland, where he applied for political asylum; this application was rejected by the Minister for Refugees in 1989 (see paragraph 10 above)."
4,4,"As regards the content of the law itself, the Court observes that the English law of blasphemy does not prohibit the expression, in any form, of views hostile to the Christian religion."
4,4,"Articles 243 and 245 of the Criminal Code, which were in force throughout Turkey, penalised the use of torture and ill-treatment for the extraction of confessions (see paragraph 24 above)."
4,4,The risk that any Christian would unwittingly view the video was therefore substantially reduced and so was the need to impose restrictions on its distribution.
4,4,"In other words, Article 10 (art. 10) should not be interpreted in such a way as to limit, derogate from or destroy the right to protection against racial discrimination under the UN Convention."
4,4,The Commission notes that in the context of the section 9 powers the Secretary of State has a very wide discretion.
4,4,"In particular, they refer to Section 41 (2) 3 (a)-(c) of the
Administrative Court Act under which the Administrative Court must
quash an authority's decision for violation of procedural rules where
in an essential point the authority has found facts in a way which
contradicts the file,  where the facts require complementation in an
essential point, or where procedural provisions have been disregarded
in circumstances where, had they been observed, the authority could
have arrived at a different decision."
4,4,It follows that neither have I been convinced that the applicant's conviction and sentence were necessary in a democratic society. 
4,4,"In particular, he argued that reports by a number of international bodies showing that the torture of detainees continued to be systematic and widespread in Turkey raised questions about the commitment of the State to bringing an end to this practice."
4,4,Everyone has the right to the freedom of expression.
4,4,"the ""protection of the reputation or rights of others""."
4,4,"Article 3 (art. 3), as the Court has observed on many occasions, enshrines one of the fundamental values of democratic society."
4,4,If a less restrictive measure can suffice then that measure should be applied.
4,4,"Everyone has the right to respect for his private
... life ...

2.	There shall be no interference by a public authority with the exercise of this right except such as is in accordance with the law and is necessary in a democratic society in the interests of national security, public safety or the economic well-being of the country, for the prevention of disorder or crime, for the protection of health or morals, or for the protection of the rights and freedoms of others."""
4,4,"In this context the
Commission recalls that they were found eligible under the financial
criteria for legal aid in Northern Ireland and before the Commission
itself."
4,4,"The ""general duty of obedience to the State’s executive authorities"" (see paragraph 56 of the judgment) owed by policemen cannot imply that their lives and safety and those of their families are any less worthy of protection."
4,4,"The Government emphasised that the decision of the Secretary of State to publish the report was not a decision directed against the applicants; it was a decision taken in the general public interest, including that of freedom of expression and information, having regard to the overall content of the report."
4,4,"indeed, the overriding social need was to allow it to be distributed."
4,4,The rationale of this defence is that statements which harm an individual’s reputation and which would otherwise give rise to liability should benefit from total or partial immunity because their author or publisher is acting in furtherance of some overriding interest of social importance (see paragraph 42 above).
4,4,"Secondly, on a strict construction, its wording precluded extending its scope to the procedural sphere, which was in issue here.  "
4,4,"since, due to lack of information and insufficient knowledge of the Danish language and even fear of reprisals by violent racists, victims of the insulting comments were likely to be dissuaded from complaining."
4,4,"However, no judicial authority in Greece was disposed to affirm that a member of the ""Turkish minority"" enjoyed such a right."
4,4,"Despite the distance, in geographical terms, between them, the applicant has made a number of visits to Turkey, the last of these being in July and August 1995 (see paragraph 19 above)."
4,4,"However, although her state of health seemed particularly alarming in 1987, when her accident occurred, it has not been proved that she could not later have received appropriate medical treatment in specialist hospitals in Turkey. "
4,4,The interest of the general public in being informed about matters of major public concern can best be served by the publication of the results of Government inquiries.
4,4,"The obligation on the authorities to account for the treatment of a detained individual is particularly stringent where that individual dies or disappears thereafter (Orhan, cited above, § 326)."
4,4,"However, while basing his case on the narrower domestic criminal law provision of Article 192 of the Greek Penal Code, the applicant claimed the right to use the words ""Turk(s)"" or ""Turkish"" to identify the Moslems of Western Thrace."
4,4,"  In the Government’s submission, the defence of privilege delimited the very content of the applicants’ right to a good reputation as protected under English law."
4,4,The extent to which English law protects other beliefs is not in issue before the Court which must confine its attention to the case before it
4,4,"Whilst the press must not overstep the bounds set, inter alia, in the interest of ""the protection of the reputation or rights of others"", it is nevertheless incumbent on it to impart information and ideas of public interest."
4,4,"Secondly, on a strict construction, its wording precluded extending its scope to the procedural sphere, which was in issue here.  "
4,4,"It transpires
from these reports that the applicant suffered from malignant chronic
lympholeucosis, arterial hypertension and ischemia of the heart."
4,4,"The situation regarding sanctions of a disciplinary nature, in the form of fines, imposed for behaviour which does not attract criminal liability, is different (Ravnsborg v. Sweden, judgment of 23 March 1994, Series A no. 283‑B)."
4,4,"Moreover, his family had also been affected by the actions of the authorities insofar as his father and one of his brothers had been detained for short periods at about the same time, and the applicant himself was hospitalised for two weeks after his release."
4,4,"For instance, he suffered stenocardiac arrests and had
worse basic indicators of his blood count."
4,4,"He relied on Article 8 (art. 8) of the Convention, which provides: 
""1.   Everyone has the right to respect for his ... family life ... 
2.   There shall be no interference by a public authority with the exercise of this right except such as is in accordance with the law and is necessary in a democratic society in the interests of national security, public safety or the economic well-being of the country, for the prevention of disorder or crime, for the protection of health or morals, or for the protection of the rights and freedoms of others."" "
5,0," It is noteworthy that all the members of the court martial, appointed by the convening officer, were subordinate in rank to him. Many of them, including the president, were directly or ultimately under his command (see paragraph 16 above)."
5,0,"   In the Court’s opinion, the balancing of the interests of the defence against arguments in favour of maintaining the anonymity of witnesses raises special problems if the witnesses in question are members of the police force of the State. "
5,0,"Accordingly, a compensation request for police custody which lasted for eleven days would not succeed before the domestic courts."
5,0," An additional point to note as concerns the particular circumstances of the present case is that the findings in the Inspectors’ report to which the applicants took exception related to matters which the applicants themselves had made great efforts to bring into the public domain, namely their family background, their personal wealth and their business activities (see paragraphs 9 and 22 above)."
5,0, The Government argued that any loss of reputation and adverse publicity allegedly suffered by the applicant had been a consequence of his own unprofessional and offensive conduct rather than his conviction and imprisonment.
5,0," He quantified his claim at £100,000 or, if the Court were only to find a causal link between the violation found and his continued detention as of July 1994, at £25,000."
5,0,"Although the publication of the report pursued the legitimate aim of informing the public about

the acquisition of HOF, it imposed an individual and excessive burden on the applicants, which outweighed the general interest."
5,0,The Court would firstly reiterate its recognition that the use of confidential information is essential in combating terrorist violence and the threat that organised terrorism poses to the lives of citizens and to democratic society as a whole
5,0," As regards the Inquest proceedings, the Government submit that
it provided an exhaustive fact-finding investigation by an independent
body."
5,0,"According to the Government, on the other hand, it was apparent from the trial evidence"
5,0,"However an indeterminate term of detention for a convicted young person, which may be as long as that person’s life, can only be justified by considerations based on the need to protect the public."
5,0,"because, inter alia, all the officers appointed to it were directly subordinate to the convening officer who also performed the role of prosecuting authority"
5,0,"Regarding the alleged violation of Article 5 para. 2 (art. 5-2) of the Convention, in our view the evidence as to Mrs Murray’s questioning at the military screening centre (paragraphs 16 to 27 of the judgment), the vague indications and the questions put to her lack the necessary precision to justify a conclusion that she was informed of the reasons for her arrest. "
5,0,The applicants have alleged that the publication of the report constituted a measure of control of the use of their property.
5,0,"Admittedly, the Prosecutor-General had not been in a position at the time to ascertain whether there was criminal intent."
5,0,"He
points to the lack of civilian judicial members of the court-martial,
the absence of guarantees against outside pressures and the ad hoc
nature of the appointment of the members of the court-martial."
5,0,It must be recalled that this omission on the part of the prosecutor took place after Mr Aksoy had been detained in police custody for at least fourteen days without access to legal or medical assistance or support.
5,0,The lack of legal qualification or experience in the officers making the decisions either at the court martial or review stages made it impossible for them to act in an independent or impartial manner.
5,0,"The very strong inferences drawn by the trial judge
in the applicant's case played a crucial role in his conviction."
5,0," In addition, the fine imposed on the applicant was accompanied by an order for his committal to prison in the event of his defaulting on payment (see paragraph 16 above)."
5,0,"However, it is noted that the public prosecutor’s investigation was limited to taking statements from the three complainants."
5,0,"The applicants have submitted, inter alia, that English law provides no enforceable right to privacy and no safeguards or limitations on the scope of investigations and reports of the kind seen in this case. The report referred to unwarranted aspects of the applicants' private lives and labelled them as dishonest, which had adverse effects on their reputation."
5,0," In the present case, the police officers in question were in a separate room with the investigating judge, from which the accused and even their counsel were excluded."
5,0,"The burden of proof remained throughout on the
prosecution."
5,0,"In the case of young persons convicted of serious crimes, the corresponding sentence undoubtedly contains a punitive element and accordingly a tariff is set to reflect the requirements of retribution and deterrence. "
5,0," The Court recalls that the scope of its jurisdiction is determined by the Commission’s decision on admissibility and that it has no power to entertain new and separate complaints which were not raised before the Commission (see, inter alia, the Singh v. the United Kingdom judgment of 21 February 1996, Reports of Judgments and Decisions 1996-I, p. 293, para. 44)."
5,0,"In addition, in the latter case other evidence providing positive identification of the accused as the perpetrator of the crimes charged was available from sources unrelated to the anonymous witnesses (ibid., pp. 458-59, para. 34, and p. 472, para. 76)."
5,0,In the present case it should also be taken into consideration that some of the witnesses had been wounded while pursuing the robbers.
5,0,"In the view of the majority (paragraph 77 of the judgment) this guarantee was satisfied because
""it must have been apparent to Mrs Murray that she was being questioned about her possible involvement in the collection of funds for the purchase of arms for the Provisional IRA by her brothers in the USA"",
which induces the Court to come to the conclusion that
""the reasons for her arrest were sufficiently brought to her attention during her interview""."
5,0,"He procured the attendance at trial of the witnesses for the prosecution and those ""reasonably requested"" by the defence."
5,0,"It was suggested by the representative of the Government that ""primary facts"", obtained from a reliable confidential source, which cannot be disclosed must be differentiated from ""something other than the primary facts or information""."
5,0,"Provided that the purpose of the arrest and detention is genuinely to bring the person before the competent legal authority, the mechanics of how this is to be achieved will not be decisive."
5,0,"As in that case, after the tariff has expired, the only legitimate basis for the applicant’s continued detention would be a finding of his continued dangerousness, a characteristic susceptible to change with the passage of time (ibid., p. 30, para. 76)."
5,0,"In this respect, the Court is further struck by the refusal of the domestic authorities to deliver Mehmet Şah's body to his family, who intended to request a detailed autopsy."
5,0,"Lonrho admittedly exhibited a clear interest in the inquiry and its outcome, by being instrumental in bringing about the appointment of the Inspectors, by submitting evidence and by seeking to prompt action by the Secretary of State (see paragraphs 12 in fine, 13, 19, 24, 25 and 35 above)."
5,0,"In the present case, the Government have not provided any
additional information which might lead the Commission to depart from
the above conclusions."
5,0,"Having a reasonable suspicion presupposes the existence of facts or information which would satisfy an objective observer that the person concerned may have committed the offence (Labita v. Italy [GC], no. 26775/95, § 155, ECHR 2000-IV)."
5,0,"Furthermore, no complaint was ever made to the police - who learnt about the applicants’ activities by chance (see paragraph 8 above)."
5,0,"In my view all three are capable of satisfying the condition of an honest or genuine suspicion, but do not constitute ""at least some facts or information"" on which a reasonable suspicion could be based."
5,0," Limiting its examination of the fairness of the proceedings to
the first applicant's complaints 1 (h) and (o), the Commission observes
that he availed himself of his right to challenge Ms. Ekberg's report
by making a request to hear another expert."
5,0,"They point out that
the jury on consideration of the evidence found that the killings were
lawful."
5,0,"Under the rules then in force, he had the task of sending an abstract of the evidence to the prosecuting officer and the judge advocate and could indicate passages which might be inadmissible."
5,0,"They considered that the applicants had been dishonest over certain matters, but although dishonesty is reprehensible, it is not a criminal offence."
5,0,"The authorities have thus failed to establish the real circumstances surrounding the death of Mehmet Şah, who was under their custody."
5,0,"In the present case, the Government have not provided any
additional information which might lead the Commission to depart from
the above conclusions in respect of remedies available for the
destruction of homes and property in villages and towns."
5,0,"Be that as it may, taking all the facts and circumstances into account, I am of the opinion that the right of the defence to examine the witnesses was not limited to such an extent that the defence was not given an adequate and proper opportunity to challenge and question the witnesses, as required by Article 6 paras. 1 and 3 (d) (art. 6-1, art. 6-3-d) (see the Lüdi v. Switzerland judgment of 15 June 1992, Series A no. 238, p. 21, para. 47)."
5,0," In the instant case the Court observes that the applicants were taken into custody, on suspicion of aiding and abetting the PKK and for being involved in the events which resulted in the killing of a police officer and the wounding of another."
5,0,The Court refers to its finding above where it has established that Mehmet Şah had died while he was under the control of the domestic authorities (see paragraph 65).
5,0,"Nevertheless, in the words of the Fox, Campbell and Hartley judgment, the respondent Government must in addition ""furnish at least some facts or information capable of satisfying the Court that the arrested person was reasonably suspected of having committed the alleged offence"" (see paragraph 51 above)."
5,0,The Inspectors' report was published a week after the DPP and SFO statements. 
5,0,"They
allege that there had been a lack of diligence in seeking out witnesses
and attempts made to intimidate and discredit those who did come
forward."
5,0,It therefore accepts the evidence of the four witnesses who stated that they had seen Mehmet Şah when they were themselves being held on the same premises.
5,0,"The decisive ground for the applicant’s continued detention was and continues to be his dangerousness to society, a characteristic susceptible to change with the passage of time."
5,0,"The Commission considers that while the Inspectors' report was being studied by the Director of Public Prosecutions (DPP) and the Director of the Serious Fraud Office (SFO), the applicants could have considered themselves affected by a possible criminal prosecution"
5,0," Concerning the second applicant, the Court notes that a judge did not intervene until the end of his police custody, that is to say eleven days after his arrest."
5,0," In addition, the fine imposed on the applicant was accompanied by an order for his committal to prison in the event of his defaulting on payment (see paragraph 14 above)."
5,0,Even though they own the fourth applicant company no evidence of any criticism of the company or any prejudice to its reputation has been put forward.
5,0,"Indeed, to the extent to which the Parole Board cannot order the release of a prisoner this is not contested by the Government."
5,0,"In the applicants’ submission, one of the objects of the inquiry by the Inspectors was to make findings as to whether the applicants were guilty of misconduct and the central conclusion of the report was that the applicants had dishonestly misled the authorities."
5,0,"They did not make a legal determination as to criminal or civil liability concerning the Fayed brothers, and in particular concerning the latter’s civil right to honour and reputation."
5,0,"Both the TV presenter’s introduction and the applicant’s conduct during the interviews clearly dissociated him from the persons interviewed, for example by describing them as members of ""a group of extremist youths"" who supported the Ku Klux Klan and by referring to the criminal records of some of them."
5,0," He considers that, whatever the nature of the proceedings, they were so complex as to require proper legal representation, especially regarding the alternatives to immediate imprisonment."
5,0," Although the Court is of the view - which it has expressed on several occasions in the past (see, for example, the above-mentioned Brogan and Others judgment) - that the investigation of terrorist offences undoubtedly presents the authorities with special problems, it cannot accept that it is necessary to hold a suspect for fourteen days without judicial intervention. This period is exceptionally long, and left the applicant vulnerable not only to arbitrary interference with his right to liberty but also to torture (see paragraph 64 above). Moreover, the Government have not adduced any detailed reasons before the Court as to why the fight against terrorism in South-East Turkey rendered judicial intervention impracticable."
5,0,"Turning to the particular circumstances of the case, the Court observes that it is undisputed that the applicant had, as a member of the Bulgarian Government, taken part in the decisions - granting funds in assistance and loans to certain developing countries - which had given rise to the charges against him."
5,0,Similar conclusions apply to the taking and retention of a photograph of Mrs Murray at the Army centre (see paragraphs 13 and 14 above).
5,0,"Nor would the libel actions against The Observer, although to some extent concerned with the same subject-matter (see paragraph 11 above), have provided a remedy against the Inspectors or the Secretary of State as regards the publication of the damaging statements contained in the Inspectors’ report."
5,0,"The present judgment has already adverted to the responsibility of an elected government in a democratic society to protect its citizens and its institutions against the threats posed by organised terrorism and to the special problems involved in the arrest and detention of persons suspected of terrorist-linked offences (see paragraphs 47, 51 and 58 above)."
5,0,"In correspondence with the authorities the applicants had previously been consistently threatening to take legal action to contest the report and its publication; yet in the event they did not do so, despite a formal undertaking on behalf of the Secretary of State to hold up publication if proceedings were brought (see paragraph 29 above)."
5,0," In respect of this second part of the domestic investigation, the Court considers that the authorities who were responsible for the investigation lacked the requisite independence and impartiality."
5,0,"Given that these circumstances do not disclose any indication
of a delay on the part of the applicant in introducing his application
once it must have become apparent that no redress for his complaints
was forthcoming, the Commission considers that the relevant date for
the purposes of the six months time limit should not be considered to
be a date earlier than February 1994."
5,0," It is true - as noted by the Government and the Commission (see paragraph 48 above) - that the anonymous police officers were interrogated before an investigating judge, who had himself ascertained their identity and had, in a very detailed official report of his findings, stated his opinion on their reliability and credibility as well as their reasons for remaining anonymous."
5,0,"On the other hand, the Court observes that the testimonies of Abdurrazak1, Halil, Nasır and Garipşah İkincisoy, who were detained at the Rapid Intervention Force, were balanced, detailed and consistent with each other."
5,0,It is also clear from the witness testimonies that the Kulp District Gendarme Commander further delegated the Kulp Gendarme Station Commander to conduct the investigation. 
5,0,"The second Reviewing Authority did not
seek any such advice, and therefore a person without any legal
qualifications or advice made the final decision on the applicant's
petition against sentence."
5,0,"The Government were, however, not in a position to provide any details of such ""deals"" as it would adversely affect the confidentiality of the criminal proceedings instituted against the applicant and eight other former government members."
5,0,"The Court of Appeal did not exclude beforehand the possibility that additional questions might be put to witnesses at the trial, but was of the opinion that the defence had insufficiently substantiated their wish to do so."
5,0,The remedy available to Mrs Murray would have satisfied these conditions.
5,0,"It is not possible to establish in detail what happened during the applicant's meeting with the public prosecutor, but the Commission finds no reason to doubt that during their conversation there were elements which should have made the public prosecutor initiate an investigation or, at the very least, try to obtain further information from the applicant about his state of health or about the treatment to which he had been subjected."
5,0,The fact that certain questions were not answered by witnesses and that this was accepted by the investigating judge may be open to criticism but this would in all probability also have occurred had the witnesses been interrogated in open court in some form of disguise.
5,0,The Court also accepts that the power of arrest granted to the Army by section 14 of the 1978 Act represented a bona fide attempt by a democratically elected parliament to deal with terrorist crime under the rule of law.
5,0,"During the trial of Mrs Murray’s action against the Ministry of Defence, evidence as to the interview at the Army centre was given by Mrs Murray and Corporal D., but not by the soldier who had conducted the interview (see paragraphs 14, 19 and 21 above)."
5,0,It notes that the applicants' allegations of torture are solely based on the assumption that some of the persons who were detained in the Rapid Intervention Force Headquarters had heard the cries of Mehmet Şah.
5,0,"It can be assumed that, had these suspicions been confirmed, charges would have been laid and she would have been brought before the competent legal authority."
5,0," With particular regard to the ""reasonableness"" of the suspicion, the principles stated in the Fox, Campbell and Hartley judgment are to be applied in the present case, although as pointed out in that judgment, the existence or not of a reasonable suspicion in a concrete instance depends ultimately on the particular facts."
5,0,The Government maintained before the Commission that the applicant’s detention had been effected on the grounds of suspicion of his having committed a crime and had been in conformity with Bulgarian law.
5,0,"States enjoy a margin of appreciation in their decision whether to publish reports of the present kind, provided that the decision is not taken arbitrarily or with malice towards the particular individuals involved. "
5,0,"He maintained that the wide and adverse media coverage over a number of months had affected his own and his family’s life and reputation, as well as his professional and political career."
5,0," In this connection it is to be noted that the Government’s submission that there had been certain ""deals"" was found by the Commission to be unsubstantiated and was not reiterated before the Court."
5,0,"Any other conclusion by the Court would, they feared, prohibit arresting authorities from effecting an arrest of a person suspected of being a terrorist based primarily on reliable but secret information and would inhibit the arresting authorities in taking effective measures to counter organised terrorism."
5,0,"Any public interest in the conclusions of the Inspectors or the general lessons to be learnt for future commercial practice could have been satisfied by partial publication of the report, but English law did not allow this."
5,0," As regards the applicants' submission concerning the effects of the events on themselves, the Court has no doubt of the profound suffering caused by the death of Mehmet Şah."
5,0,"In addition, the fine imposed on the applicant was accompanied by an order for his committal to prison in the event of his defaulting on payment (see paragraph 15 above)."
5,0,by not having applied for judicial review of the Secretary of State’s decision to publish the Inspectors’ report;
5,0,"There could be no doubt that by the reference in that reservation to ""measures for the deprivation of liberty"" the Austrian Government had meant to include proceedings resulting in such measures."
5,0,"  On the basis of the evidence adduced in the present case, the Court has found that the Government are responsible under Article 2 of the Convention for the death of Mehmet Şah while he was under custody."
5,0,"Persons, such as the applicants, who fall into the former category of businessmen inevitably and knowingly lay themselves open to close scrutiny of their acts, not only by the press but also and above all by bodies representing the public interest (ibid.)."
5,0," In arriving at their findings of fact or conclusions, the Inspectors were under a duty to act fairly and to give anyone whom they proposed to criticise in their report a fair opportunity to answer the allegations against them."
5,0,"However, only a few charges were selected for inclusion in the prosecution case."
5,0,The investigation into the affairs of HOFH and the publication of the resultant report in themselves therefore pursued legitimate aims.
5,0,"Moreover, the defence were offered the possibility to challenge the statements and their use as evidence in open court before the Court of Appeal."
5,0,"The respondent Government submit that detention at Her Majesty's
pleasure is to be equated with the term of mandatory life imprisonment
for adults and is in effect the equivalent sentence imposed on
juveniles."
5,0,"The Government have contended that the applicants could
have brought defamation proceedings against others, particularly
proceedings against Lonrho and The Observer, and those who worked for
them, in respect of the allegedly serious improprieties committed by
them during Lonrho's acrimonious campaign and, more particularly, in
respect of the very matters central to the Inspectors' report."
5,0,"That being so, in the present case the Commission was unable to find any evidence to show that Mr Aksoy’s death was connected with his application, or that the State authorities had been responsible for any interference, in the form of threats or intimidation, with his rights under Article 25 para. 1 (art. 25-1), and no new evidence in this connection was presented to the Court."
5,0," In addition, the Court finds it significant that the convening officer also acted as ""confirming officer""."
5,0,"It clearly follows that the period of fourteen or more days during which Mr Aksoy was detained without being brought before a judge or other judicial officer did not satisfy the requirement of ""promptness""."
5,0,"Likewise, no dispute (contestation) between the Secretary of State or the Inspectors and the applicants as to the lawfulness of any alleged interference with the applicants’ right to reputation arose merely because the applicants contested the grounds on which the Minister decided to appoint the Inspectors and on which the Inspectors conducted their lines of inquiry."
5,0,"Moreover, the interrogation of the witnesses should in their contention not have taken place before the investigating judge."
5,0,"The Government also submit that, in light of the importance of
discipline in the armed forces and in view of the seriousness of the
charges, the reasons for the sentence were obvious."
5,0,"On the contrary, it clearly sought - by means of an interview - to expose, analyse and explain this particular group of youths, limited and frustrated by their social situation, with criminal records and violent attitudes, thus dealing with specific aspects of a matter that already then was of great public concern."
5,0," The Government also argue that the Judge Advocate must satisfy
himself that none of the members of the court-martial knows the accused
or has heard anything about the charges."
5,0,"The Court finds that the release of the first applicant, who was held in police custody for no more than three days, may be regarded as “prompt” for these purposes."
5,0,"The
Government also refer to the fact that the conduct of the Judge
Advocate was considered and found acceptable by the Divisional Court,
and submit that the prosecuting officer did all that was possible to
ensure the attendance of the relevant witness, including issuing a
witness summons."
5,0,"Without taking statements from the family members of the deceased who were also arrested that day or the police officers who were involved in the clash, the public prosecutor concluded that Mehmet Şah had died during a clash."
5,0,"Even though the Inspectors’ role may in theory have been investigative, the manner in which they performed their functions in the present case was in fact determinative."
5,0,Corporal D. did not have a precise recollection as to the content of the questions put to Mrs Murray.
5,0,"This, however, must be preceded by the first phase, wherein the arrested person must be informed of the reasons for the arrest."
5,0,"In this respect, it should also be recalled that the applicants had brought to the public prosecutor's attention the possibility that Mehmet Şah could have been killed under torture. "
5,0,"In the Court’s view, it must have been apparent to Mrs Murray that she was being questioned about her possible involvement in the collection of funds for the purchase of arms for the Provisional IRA by her brothers in the USA."
5,0," With particular regard to the ""reasonableness"" of the suspicion, the principles stated in the Fox, Campbell and Hartley judgment are to be applied in the present case, although as pointed out in that judgment, the existence or not of a reasonable suspicion in a concrete instance depends ultimately on the particular facts."
5,0,"The Court notes the analysis of Lord Griffiths, when he said (see paragraph 33 above):
""The search cannot be limited solely to looking for the person to be arrested and must also embrace a search whose object is to secure that the arrest should be peaceable. I ... regard it as an entirely reasonable precaution that all the occupants of the house should be asked to assemble in one room. ... It is in everyone’s best interest that the arrest is peaceably effected and I am satisfied that the procedures adopted by the Army are sensible, reasonable and designed to bring about the arrest with the minimum of danger and distress to all concerned."""
5,0,"the
applicant's conduct and that of the competent authorities), and having
regard to all the information in its possession"
5,0,"As regards the particular facts complained of by the applicant brothers, the Court accepts as accurate the Government’s analysis of the purposes served by the making and publication of the Inspectors’ report (see paragraphs 28 and 58 above - see also paragraphs 13, 14 and 30 above as regards the particular facts)."
5,0, It cannot be denied - and indeed it has not been denied - that the possibilities for the defence to interrogate the witnesses were not without limitations.
5,0,She in her turn pointed to circumstances said to cast doubt on the reasonableness of the suspicion.
5,0,It took the view that no objective evidence to corroborate the unrevealed information had been adduced in support of the suspicion that the first applicant had been involved in collecting money for Provisional IRA arms purchases other than her kinship with her convicted brothers.
5,0,The essence of the case concerns the criticisms made in the Inspectors' report about the first three applicants and the effects of the report upon their honour and reputation.
5,0,"He also takes issue
with the limited sentencing regime available and the reasonableness of
the decisions reached in his case."
5,0,"His counsel, moreover, expressly confirmed this at the hearing. "
5,0,Before the Inspectors' report was published it was clearly and publicly stated by the competent authorities that no criminal proceedings would be brought against the applicants.
5,0,"Likewise as found by the judge, although the interview at the Army centre was later in time than the arrest, the line of questioning pursued by the interviewer also tends to support the conclusion that Mrs Murray herself was suspected of the commission of a specific criminal offence (see paragraphs 14 and 25 above)."
5,0,"In the present case, the Government have not provided any
additional information which might lead the Commission to depart from
the above conclusions in respect of remedies available for the
destruction of homes and property in villages and towns."
5,0," In these circumstances, the Court is not convinced by the Government’s argument that any defect in the proceedings of the Assize Court was cured on appeal by the Supreme Court."
5,0,"He was released after the Court of Appeal reviewed this sentence, reducing it to 15 months' imprisonment, convertible to a fine."
5,0,"The Court has found it established that the security forces deliberately destroyed the applicant’s house and property, obliging his family to leave their village (see paragraph 47 above). "
5,0,"As in that case, after the tariff has expired, the only legitimate basis for the applicant’s continued detention would be a finding of his continued dangerousness, a characteristic susceptible to change with the passage of time (ibid., p. 30, para. 76)."
5,0," In any event, in their argument to the Court the applicants did not suggest that either the Inspectors or the successive Secretaries of State had acted with malicious intent, which would have destroyed a defence of qualified privilege."
5,0,"However, on both points the national authorities - in this case the national courts - should be left some latitude to balance the interests of the defence against those of the witnesses (see the Doorson judgment previously cited, p. 470, para. 71, where a reasonableness test was applied)."
5,0,"Can one consider that adolescents taking part in sado-masochistic activities have given their free and informed consent where their elders have used various means of enticement, including financial reward?"
5,0,"The only direct information she was given was the formal formula of arrest pronounced by Corporal D.
74.  The Commission similarly took the view that it was impossible to draw any conclusions from what it described as the vague indications given by Corporal D. in evidence before the High Court as to whether the first applicant had been able to understand from the interview why she had been arrested."
5,0,"He did not deny that the procedures identified by the Government are formally part of the Turkish legal structure, but he contended that the Government have not shown how such procedures could conceivably be effective for the specific circumstances of the present case."
5,0,"In fact what is being held here is that through the contents of an interrogation an accused person can, by inference or deduction, arrive, on his own, to understand ""the reasons for his arrest and ... any charge against him""."
5,0,He was not a convicted prisoner or guilty of such undeserving conduct as to justify a refusal of compensation under Article 41 of the Convention; he had simply been defending his client in a murder trial.
5,0,"The
Government have disputed a claim made by the applicants that any jury

trial of these issues would have been biased and that they therefore

had to withdrew the defamation proceedings against The Observer."
